Entrez_A	Entrez_B	num_dbs	dbs
5250	515	1	wan
5250	4728	1	wan
5250	4714	1	wan
5250	7284	1	wan
5250	5954	1	wan
5250	224	1	wan
5250	23787	1	wan
5250	54499	1	wan
5250	10527	1	wan
5250	6748	1	wan
5250	30968	1	wan
5250	10939	1	wan
5250	55967	1	wan
5250	10994	1	wan
5250	476	1	wan
5250	6319	1	wan
3910	3913	1	pid2
9635	6227	1	wan
30844	7385	1	wan
30844	1650	1	wan
5106	3336	1	wan
10935	522	1	wan
11183	5495	1	wan
823	23517	1	wan
823	4817	1	wan
823	10236	1	wan
823	4124	1	wan
823	9446	1	wan
823	523	1	wan
9093	3313	1	wan
9093	81876	1	wan
2664	51762	1	wan
2664	57590	1	wan
2664	5226	1	wan
2664	8407	1	wan
8437	26130	1	wan
4363	55161	1	wan
4363	3419	1	wan
4363	1047	1	wan
4363	11231	1	wan
4363	9054	1	wan
4363	1892	1	wan
4363	7419	1	wan
4363	7417	1	wan
4363	10606	1	wan
9748	4134	1	wan
9748	57095	1	wan
7280	7277	1	wan
5911	10212	1	wan
5911	4905	1	wan
10652	29114	1	wan
10652	8407	1	wan
10652	4191	1	wan
10652	5110	1	wan
10652	1396	1	wan
10652	28970	1	wan
10652	2805	1	wan
10652	6697	1	wan
10652	1622	1	wan
10652	1266	1	wan
10652	51506	1	wan
10652	1429	1	wan
10652	7086	1	wan
10652	51072	1	wan
490	81502	1	wan
490	1047	1	wan
490	476	1	wan
490	3419	1	wan
1314	11316	1	wan
1314	90324	1	wan
1314	10985	1	wan
10066	10632	1	wan
10066	84522	1	wan
10066	10134	1	wan
3029	51110	1	wan
3029	3336	1	wan
3029	154664	1	wan
4720	4719	1	wan
4720	4723	1	wan
4720	4722	1	wan
4720	4729	1	wan
4720	6391	1	wan
4720	515	1	wan
4720	23788	1	wan
4720	4705	1	wan
4720	10960	1	wan
81855	27089	1	wan
81855	38	1	wan
3157	7511	1	wan
3157	529	1	wan
3157	6342	1	wan
3157	4597	1	wan
3157	3614	1	wan
3157	51569	1	wan
5211	5213	1	wan
5211	159	1	wan
5211	5711	1	wan
5211	8624	1	wan
5211	327	1	wan
5211	5834	1	wan
34	7385	1	wan
34	8801	1	wan
34	3945	1	wan
34	5862	1	wan
34	10598	1	wan
34	2673	1	wan
34	9945	1	wan
34	9524	1	wan
34	9054	1	wan
34	3419	1	wan
34	10157	1	wan
34	2582	1	wan
34	7919	1	wan
34	3301	1	wan
34	476	1	wan
34	26275	1	wan
34	1650	1	wan
34	8803	1	wan
34	7417	1	wan
34	5589	1	wan
34	509	1	wan
34	523	1	wan
34	84553	1	wan
34	10079	1	wan
34	11231	1	wan
5213	54939	1	wan
5213	7706	1	wan
5213	5792	1	wan
5213	8624	1	wan
5213	27236	1	wan
5213	23214	1	wan
5213	8301	1	wan
5213	54969	1	wan
5213	60528	1	wan
5213	5711	1	wan
5213	327	1	wan
5213	25940	1	wan
5213	10979	1	wan
5213	1491	1	wan
5213	55432	1	wan
5213	6301	1	wan
5213	133619	1	wan
5213	1915	1	wan
5213	55313	1	wan
5145	5158	1	pid2
3301	22824	1	wan
3301	10808	1	wan
3301	10525	1	wan
3301	5589	1	wan
3301	3313	1	wan
3301	5717	1	wan
3301	1047	1	wan
3301	151987	1	wan
3301	10598	1	wan
3301	3840	1	wan
3301	3945	1	wan
3301	27089	1	wan
171568	11128	1	wan
171568	55703	1	wan
171568	55718	1	wan
5714	5715	1	wan
5714	10213	1	wan
5714	5711	1	wan
5714	5717	1	wan
5714	5696	1	wan
5714	64374	1	wan
5714	80324	1	wan
5714	55127	1	wan
5714	259266	1	wan
5714	126204	1	wan
5715	10213	1	wan
5715	5711	1	wan
5715	5717	1	wan
5715	51477	1	wan
5715	55573	1	wan
29079	55588	1	wan
29079	112950	1	wan
29079	54797	1	wan
29079	400569	1	wan
29079	6837	1	wan
55588	54797	1	wan
55588	112950	1	wan
55588	400569	1	wan
55339	51585	1	wan
1615	5859	1	wan
1615	9255	1	wan
1615	3376	1	wan
1615	5917	1	wan
1615	51520	1	wan
1615	7511	1	wan
1615	2673	1	wan
1615	51534	1	wan
1615	90850	1	wan
1615	139562	1	wan
5859	9255	1	wan
5859	5917	1	wan
5859	3376	1	wan
5859	51520	1	wan
5859	440	1	wan
5859	5339	1	wan
5859	875	1	wan
5859	483	1	wan
5859	51605	1	wan
5859	10452	1	wan
93343	79720	1	wan
93343	51160	1	wan
93343	23347	1	wan
93343	95681	1	wan
93343	27236	1	wan
9416	10421	1	wan
9416	9129	1	wan
9416	9343	1	wan
9416	26121	1	wan
9416	9128	1	wan
9416	6201	1	wan
9416	10286	1	wan
9416	79837	1	wan
9416	5305	1	wan
9416	10236	1	wan
112950	54797	1	wan
112950	400569	1	wan
58493	65123	1	wan
58493	79035	1	wan
65123	79035	1	wan
79595	51742	1	wan
5717	5711	1	wan
5717	10213	1	wan
5717	5696	1	wan
5717	338321	1	wan
5717	55466	1	wan
5717	10294	1	wan
5717	9377	1	wan
5717	9097	1	wan
5717	23787	1	wan
5717	4809	1	wan
27297	55703	1	wan
27297	11128	1	wan
27297	55718	1	wan
27297	51728	1	wan
27297	56647	1	wan
55703	11128	1	wan
55703	55718	1	wan
55703	51728	1	wan
55703	1915	1	wan
55703	63875	1	wan
55703	28987	1	wan
55703	55720	1	wan
55703	23212	1	wan
55703	55705	1	wan
4735	10801	1	wan
4735	23157	1	wan
4735	151011	1	wan
4735	23176	1	wan
4735	989	1	wan
4735	5413	1	wan
4735	55752	1	wan
4735	8030	1	wan
4735	9810	1	wan
4735	100885850	1	wan
4735	3190	1	wan
4735	55621	1	wan
10801	989	1	wan
10801	55752	1	wan
54973	55756	1	wan
54973	92105	1	wan
54973	25896	1	wan
55756	92105	1	wan
55756	80789	1	wan
830	832	1	wan
830	4644	1	wan
830	55930	1	wan
830	55604	1	wan
830	51164	1	wan
832	829	1	wan
832	55604	1	wan
832	4645	1	wan
832	51164	1	wan
832	29766	1	wan
832	84993	1	wan
832	10452	1	wan
832	7169	1	wan
832	168400	1	wan
832	10671	1	wan
832	8775	1	wan
54797	400569	1	wan
10213	5711	1	wan
10213	80227	1	wan
10213	5696	1	wan
10213	9097	1	wan
10213	23787	1	wan
10213	338321	1	wan
10213	10954	1	wan
10213	54908	1	wan
26121	9129	1	wan
26121	9343	1	wan
26121	10421	1	wan
26121	9128	1	wan
5917	9255	1	wan
5917	51520	1	wan
5917	3376	1	wan
5917	1103	1	wan
9255	51520	1	wan
9255	3376	1	wan
9255	4682	1	wan
9255	5756	1	wan
9255	9456	1	wan
9255	79002	1	wan
9255	64083	1	wan
9255	1974	1	wan
9255	9296	1	wan
25896	55726	1	wan
25896	79034	1	wan
25896	80789	1	wan
55726	92105	1	wan
55726	81556	1	wan
55726	203522	1	wan
55726	79034	1	wan
55726	3615	1	wan
79228	84321	1	wan
79228	80145	1	wan
79228	8563	1	wan
79228	9984	1	wan
79228	57187	1	wan
79228	55183	1	wan
84321	8563	1	wan
84321	57187	1	wan
84321	9984	1	wan
84321	80145	1	wan
989	23157	1	wan
989	55752	1	wan
989	5413	1	wan
989	151011	1	wan
989	23176	1	wan
989	51575	1	wan
989	51441	1	wan
5822	10885	1	wan
5822	10607	1	wan
5822	134430	1	wan
5822	9136	1	wan
5822	55272	1	wan
5822	10199	1	wan
10885	134430	1	wan
10885	10607	1	wan
10885	9136	1	wan
10885	23560	1	wan
10885	55695	1	wan
10885	80324	1	wan
92105	79034	1	wan
92105	80789	1	wan
92105	25940	1	wan
55671	151987	1	wan
55671	8724	1	wan
55671	39	1	wan
55671	29934	1	wan
151987	5531	1	wan
151987	54853	1	wan
151987	51596	1	wan
6760	9274	1	wan
6760	57492	1	wan
102157402	1106	1	wan
8407	654364	1	wan
8407	5375	1	wan
8407	2173	1	wan
8407	2170	1	wan
8407	2281	1	wan
8407	29114	1	wan
8407	2171	1	wan
8407	2026	1	wan
8407	2027	1	wan
8407	3094	1	wan
8407	506	1	wan
8407	3336	1	wan
8407	3028	1	wan
8407	230	1	wan
8407	2923	1	wan
8407	2286	1	wan
8407	9446	1	wan
8407	7086	1	wan
8407	119391	1	wan
8407	8724	1	wan
8407	10449	1	wan
8407	5358	1	wan
8407	6697	1	wan
8407	10808	1	wan
8407	143244	1	wan
8407	84076	1	wan
8407	56648	1	wan
8407	1632	1	wan
8407	22824	1	wan
8407	53938	1	wan
8407	29934	1	wan
8407	4507	1	wan
8407	51506	1	wan
8407	1854	1	wan
8407	4048	1	wan
8407	25932	1	wan
8407	10890	1	wan
8407	25902	1	wan
8407	5223	1	wan
8407	84263	1	wan
8407	29968	1	wan
8407	127829	1	wan
8407	55739	1	wan
8407	27101	1	wan
8407	1396	1	wan
8407	475	1	wan
8407	26528	1	wan
8407	9022	1	wan
9632	10802	1	wan
9632	9871	1	wan
9632	10483	1	wan
9632	10484	1	wan
10802	9871	1	wan
10802	10483	1	wan
10802	10484	1	wan
9274	57492	1	wan
8907	164	1	wan
8907	1174	1	wan
8907	8905	1	wan
8907	28960	1	wan
8907	79621	1	wan
8907	10535	1	wan
9343	9128	1	wan
9343	10421	1	wan
9343	1915	1	wan
9343	1917	1	wan
9343	51340	1	wan
9343	9410	1	wan
9343	51362	1	wan
9343	51154	1	wan
9343	140890	1	wan
9343	60678	1	wan
9275	57492	1	wan
11128	55718	1	wan
11128	51728	1	wan
11128	29093	1	wan
11128	65003	1	wan
11128	63875	1	wan
11128	51069	1	wan
11128	6193	1	wan
11128	7284	1	wan
11128	79590	1	wan
11128	55705	1	wan
11128	55720	1	wan
11128	9330	1	wan
11128	51081	1	wan
11128	116541	1	wan
29115	728642	1	wan
728642	9221	1	wan
2026	654364	1	wan
2026	29114	1	wan
2026	2171	1	wan
2026	51661	1	wan
2026	3094	1	wan
2026	5223	1	wan
2026	7086	1	wan
2026	7167	1	wan
2026	2281	1	wan
2026	2286	1	wan
2026	441282	1	wan
2026	231	1	wan
2026	3028	1	wan
2026	1854	1	wan
2026	7163	1	wan
2026	5358	1	wan
2026	9948	1	wan
2026	3336	1	wan
2026	1915	1	wan
2026	5110	1	wan
2026	2027	1	wan
2026	54517	1	wan
2026	1491	1	wan
23157	5413	1	wan
23157	2317	1	wan
10978	51585	1	wan
10978	83872	1	wan
51585	5356	1	wan
51585	8761	1	wan
51585	54439	1	wan
51585	10190	1	wan
51585	60678	1	wan
51585	10286	1	wan
23137	286053	1	wan
23137	197370	1	wan
23137	79677	1	wan
286053	197370	1	wan
286053	79677	1	wan
9774	9967	1	wan
9774	6203	1	wan
9967	6223	1	wan
51605	115708	1	wan
51605	23517	1	wan
51605	10813	1	wan
51605	1967	1	wan
51605	56931	1	wan
51605	80324	1	wan
51605	55192	1	wan
51605	10236	1	wan
51605	8775	1	wan
51605	7268	1	wan
51605	84301	1	wan
51605	4809	1	wan
115708	23517	1	wan
10671	84516	1	wan
10671	51164	1	wan
84516	51164	1	wan
84516	10121	1	wan
84516	10120	1	wan
57122	79023	1	wan
57122	79902	1	wan
57122	55746	1	wan
5413	55752	1	wan
5413	23176	1	wan
5413	151011	1	wan
23091	25962	1	wan
9128	9129	1	wan
9128	6223	1	wan
9128	24144	1	wan
9128	57647	1	wan
9128	4048	1	wan
9128	4809	1	wan
25843	29966	1	wan
25843	29888	1	wan
25843	10212	1	wan
25843	7919	1	wan
79034	55656	1	wan
79034	80789	1	wan
10121	55860	1	wan
10121	51164	1	wan
10121	3840	1	wan
10121	29763	1	wan
10121	36	1	wan
55860	10120	1	wan
55860	51164	1	wan
5711	80227	1	wan
5711	5696	1	wan
5711	5698	1	wan
5711	5699	1	wan
5711	2653	1	wan
5711	7169	1	wan
5711	6904	1	wan
5711	129563	1	wan
5711	5033	1	wan
9871	10484	1	wan
9871	10483	1	wan
9871	27236	1	wan
8892	8893	1	wan
8892	8890	1	wan
8892	8891	1	wan
8892	1967	1	wan
8892	1983	1	wan
8893	8891	1	wan
8893	8890	1	wan
8893	1967	1	wan
10421	9129	1	wan
220988	3189	1	wan
220988	3188	1	wan
220988	3187	1	wan
220988	3028	1	wan
220988	5725	1	wan
220988	11212	1	wan
220988	6251	1	wan
220988	54469	1	wan
220988	1396	1	wan
220988	3704	1	wan
220988	481	1	wan
220988	10890	1	wan
220988	80777	1	wan
220988	2224	1	wan
220988	7385	1	wan
51164	10120	1	wan
51164	829	1	wan
26517	26521	1	wan
26517	1678	1	wan
26517	26520	1	wan
26517	26519	1	wan
26517	5725	1	wan
26521	26520	1	wan
26521	80218	1	wan
26521	23392	1	wan
26521	5723	1	wan
3376	51520	1	wan
3376	440	1	wan
3376	2617	1	wan
3376	4677	1	wan
3376	261726	1	wan
3376	10598	1	wan
3376	875	1	wan
3376	2673	1	wan
3376	23070	1	wan
3376	16	1	wan
1968	8894	1	wan
1968	6191	1	wan
1968	10767	1	wan
1968	10061	1	wan
1968	9567	1	wan
1968	10923	1	wan
1936	7407	1	wan
1936	1933	1	wan
1936	1915	1	wan
1936	79026	1	wan
1936	3190	1	wan
1936	9879	1	wan
1936	9782	1	wan
1936	51593	1	wan
1936	47	1	wan
7407	1933	1	wan
7407	1915	1	wan
7407	79026	1	wan
7407	51056	1	wan
7407	79180	1	wan
7407	29767	1	wan
7407	80777	1	wan
7407	112858	1	wan
283899	4798	1	wan
3550	55234	1	wan
3550	5529	1	wan
55234	3607	1	wan
55234	83989	1	wan
10120	3840	1	wan
10120	29763	1	wan
10120	57410	1	wan
23176	151011	1	wan
23176	55752	1	wan
23176	100885850	1	wan
23176	55034	1	wan
3188	144983	1	wan
3188	55699	1	wan
3188	25932	1	wan
3188	5351	1	wan
3188	3187	1	wan
3188	2764	1	wan
3188	51477	1	wan
3188	5641	1	wan
3188	26275	1	wan
144983	3187	1	wan
144983	3189	1	wan
144983	2224	1	wan
5696	54859	1	wan
5696	55127	1	wan
5696	64965	1	wan
64207	359948	1	wan
359948	7458	1	wan
55718	56647	1	wan
25909	55746	1	wan
55746	7750	1	wan
51520	261726	1	wan
51520	440	1	wan
51520	833	1	wan
51520	55621	1	wan
51520	79892	1	wan
51520	2107	1	wan
51520	9652	1	wan
51520	51507	1	wan
51520	9615	1	wan
55752	5414	1	wan
10607	134430	1	wan
10607	10199	1	wan
10607	9136	1	wan
10607	25879	1	wan
10607	11103	1	wan
10607	54606	1	wan
10607	10528	1	wan
10607	117246	1	wan
10607	64318	1	wan
10607	23560	1	wan
10607	84135	1	wan
10607	9933	1	wan
1743	1629	1	wan
1743	8803	1	wan
1743	30968	1	wan
9325	84164	1	wan
84164	10973	1	wan
84164	2239	1	wan
84164	6223	1	wan
134430	10199	1	wan
134430	84135	1	wan
134430	11103	1	wan
134430	25879	1	wan
134430	79954	1	wan
134430	23560	1	wan
134430	56931	1	wan
134430	10528	1	wan
134430	9221	1	wan
134430	83743	1	wan
134430	9933	1	wan
134430	54606	1	wan
134430	1503	1	wan
134430	10061	1	wan
134430	28987	1	wan
134430	6193	1	wan
8563	57187	1	wan
8563	9984	1	wan
8563	80145	1	wan
7917	8266	1	wan
3189	55699	1	wan
3189	55510	1	wan
3189	23646	1	wan
3189	54475	1	wan
3189	9987	1	wan
57187	9984	1	wan
57187	80145	1	wan
79720	51160	1	wan
79720	60491	1	wan
79720	3337	1	wan
1915	1933	1	wan
1915	71	1	wan
1915	100526842	1	wan
1915	6136	1	wan
1915	6193	1	wan
1915	7277	1	wan
1915	8301	1	wan
1915	1653	1	wan
1915	6122	1	wan
1915	6175	1	wan
1915	6208	1	wan
1915	8761	1	wan
1915	8882	1	wan
1915	5042	1	wan
1915	6129	1	wan
1915	6191	1	wan
1915	10226	1	wan
1915	6187	1	wan
1915	2618	1	wan
1915	6142	1	wan
1915	3028	1	wan
1915	3313	1	wan
1915	5214	1	wan
1915	26003	1	wan
1915	506	1	wan
1915	4143	1	wan
1915	79026	1	wan
1915	6152	1	wan
1915	7264	1	wan
1915	93100	1	wan
1915	23230	1	wan
1915	875	1	wan
1915	2027	1	wan
1915	5862	1	wan
1915	29925	1	wan
1915	9295	1	wan
1915	7706	1	wan
1915	6228	1	wan
1915	4736	1	wan
1915	6202	1	wan
1915	1854	1	wan
1915	4809	1	wan
1915	23392	1	wan
1915	38	1	wan
79892	51382	1	wan
79892	523	1	wan
79892	51122	1	wan
79892	54939	1	wan
79892	5214	1	wan
79892	261726	1	wan
79892	79716	1	wan
54881	81887	1	wan
54881	57418	1	wan
54881	79707	1	wan
54881	26354	1	wan
81887	79707	1	wan
81887	57418	1	wan
10286	56259	1	wan
10286	5356	1	wan
10286	6204	1	wan
80145	9984	1	wan
8110	57492	1	wan
197370	79677	1	wan
6767	29763	1	wan
6767	11252	1	wan
6767	11034	1	wan
6767	25932	1	wan
6767	55027	1	wan
6767	1192	1	wan
6767	10923	1	wan
29763	54874	1	wan
10523	23350	1	wan
10844	85378	1	wan
10844	80097	1	wan
10844	10426	1	wan
4927	79171	1	wan
654364	2027	1	wan
654364	2281	1	wan
654364	2286	1	wan
654364	3094	1	wan
654364	231	1	wan
654364	25824	1	wan
654364	7086	1	wan
654364	159	1	wan
654364	26275	1	wan
654364	9948	1	wan
654364	11034	1	wan
654364	191	1	wan
654364	3948	1	wan
654364	204	1	wan
654364	3945	1	wan
654364	10327	1	wan
654364	4942	1	wan
654364	2805	1	wan
57418	79707	1	wan
5203	5201	1	wan
5203	2673	1	wan
5203	80324	1	wan
5203	64083	1	wan
5203	7871	1	wan
5203	39	1	wan
5203	64374	1	wan
5203	10762	1	wan
5203	3692	1	wan
5203	54939	1	wan
164	1174	1	wan
164	8905	1	wan
164	10053	1	wan
164	28960	1	wan
164	2317	1	wan
164	23317	1	wan
164	9615	1	wan
51071	126133	1	wan
51071	1890	1	wan
51071	178	1	wan
51071	4860	1	wan
51071	471	1	wan
51071	55163	1	wan
51071	79624	1	wan
51071	79058	1	wan
126133	7372	1	wan
126133	471	1	wan
126133	5214	1	wan
126133	7360	1	wan
5094	7073	1	wan
5094	302	1	wan
5094	26528	1	wan
5094	7072	1	wan
5094	2629	1	wan
5094	64841	1	wan
5094	39	1	wan
5094	131076	1	wan
5094	55681	1	wan
5094	260425	1	wan
3187	55699	1	wan
3187	23392	1	wan
3187	7264	1	wan
3187	79026	1	wan
3187	51759	1	wan
3187	60528	1	wan
3187	8634	1	wan
3187	10135	1	wan
3187	56683	1	wan
3187	26275	1	wan
3187	55510	1	wan
3187	60592	1	wan
3187	10409	1	wan
3187	8895	1	wan
3187	1373	1	wan
3187	51128	1	wan
23521	6141	1	wan
23521	6208	1	wan
23521	6210	1	wan
23521	6203	1	wan
23521	6193	1	wan
23521	6187	1	wan
23521	6138	1	wan
23521	6136	1	wan
23521	6152	1	wan
23521	6137	1	wan
23521	6133	1	wan
23521	6175	1	wan
23521	6122	1	wan
23521	6129	1	wan
23521	6230	1	wan
23521	6165	1	wan
23521	6202	1	wan
23521	9045	1	wan
23521	6160	1	wan
23521	6228	1	wan
23521	6144	1	wan
23521	6143	1	wan
23521	6201	1	wan
23521	6155	1	wan
23521	4736	1	wan
23521	6147	1	wan
23521	6191	1	wan
23521	6168	1	wan
23521	11224	1	wan
23521	6181	1	wan
23521	6223	1	wan
23521	6169	1	wan
23521	6142	1	wan
23521	25873	1	wan
23521	6206	1	wan
23521	6204	1	wan
23521	6164	1	wan
23521	6231	1	wan
23521	6146	1	wan
23521	6161	1	wan
23521	100526842	1	wan
23521	3692	1	wan
23521	8761	1	wan
23521	29927	1	wan
29114	2173	1	wan
29114	2171	1	wan
29114	2281	1	wan
29114	2027	1	wan
29114	3094	1	wan
29114	3028	1	wan
29114	3336	1	wan
29114	9446	1	wan
29114	7086	1	wan
29114	8724	1	wan
29114	29934	1	wan
29114	5232	1	wan
29114	1854	1	wan
29114	25932	1	wan
29114	22824	1	wan
29114	51569	1	wan
29114	1192	1	wan
29114	10808	1	wan
29114	4507	1	wan
515	539	1	wan
515	10476	1	wan
515	513	1	wan
515	521	1	wan
515	10632	1	wan
515	509	1	wan
515	506	1	wan
515	481	1	wan
515	7168	1	wan
515	7419	1	wan
515	7169	1	wan
515	7171	1	wan
515	4719	1	wan
515	27089	1	wan
515	7417	1	wan
515	23788	1	wan
515	483	1	wan
515	4513	1	wan
515	50	1	wan
515	7170	1	wan
515	482	1	wan
515	4715	1	wan
515	4723	1	wan
515	4724	1	wan
515	23787	1	wan
515	10939	1	wan
515	54499	1	wan
515	10730	1	wan
515	4711	1	wan
515	706	1	wan
515	64976	1	wan
515	56993	1	wan
515	11155	1	wan
515	4713	1	wan
515	30968	1	wan
539	522	1	wan
539	513	1	wan
539	10476	1	wan
539	509	1	wan
539	506	1	wan
539	10632	1	wan
539	521	1	wan
539	11079	1	wan
539	4724	1	wan
539	6836	1	wan
539	7419	1	wan
539	55973	1	wan
539	23788	1	wan
539	1327	1	wan
539	7417	1	wan
539	1537	1	wan
539	706	1	wan
539	23787	1	wan
539	310	1	wan
539	535	1	wan
539	2923	1	wan
539	4702	1	wan
5831	29920	1	wan
5831	57003	1	wan
9129	219988	1	wan
9129	58517	1	wan
9129	10250	1	wan
9129	5356	1	wan
9129	24144	1	wan
9129	27340	1	wan
9129	64062	1	wan
1933	1917	1	wan
1933	79026	1	wan
1933	25923	1	wan
8894	1983	1	wan
8894	2107	1	wan
8894	83858	1	wan
8894	10923	1	wan
8894	6138	1	wan
8894	10528	1	wan
8894	10412	1	wan
8894	51154	1	wan
8894	54606	1	wan
8894	6168	1	wan
8894	9147	1	wan
4798	93973	1	wan
7871	29888	1	wan
9984	79075	1	wan
54107	56655	1	wan
54107	54108	1	wan
54107	51230	1	wan
54107	7155	1	wan
1783	1781	1	wan
1783	23277	1	wan
8891	1967	1	wan
8891	8890	1	wan
4236	84950	1	wan
6175	6176	1	wan
6175	6141	1	wan
6175	4736	1	wan
6175	6165	1	wan
6175	6136	1	wan
6175	6138	1	wan
6175	6133	1	wan
6175	11224	1	wan
6175	6137	1	wan
6175	6191	1	wan
6175	6168	1	wan
6175	6209	1	wan
6175	6152	1	wan
6175	6144	1	wan
6175	6201	1	wan
6175	6122	1	wan
6175	6129	1	wan
6175	6202	1	wan
6175	6203	1	wan
6175	6187	1	wan
6175	6155	1	wan
6175	6223	1	wan
6175	6169	1	wan
6175	25873	1	wan
6175	6142	1	wan
6175	6230	1	wan
6175	6193	1	wan
6175	9045	1	wan
6175	6206	1	wan
6175	6181	1	wan
6175	6231	1	wan
6175	6143	1	wan
6175	6204	1	wan
6175	6208	1	wan
6175	6210	1	wan
6175	6160	1	wan
6175	6164	1	wan
6175	6146	1	wan
6175	6228	1	wan
6175	6147	1	wan
6175	27341	1	wan
6175	6158	1	wan
6175	140801	1	wan
6175	3419	1	wan
6175	2794	1	wan
6175	9669	1	wan
6175	6161	1	wan
6175	100129278	1	wan
6175	6185	1	wan
6175	3692	1	wan
6175	64318	1	wan
6175	7419	1	wan
6176	6181	1	wan
6176	6136	1	wan
6176	9045	1	wan
6176	6168	1	wan
6176	6138	1	wan
6176	6129	1	wan
6176	6141	1	wan
6176	6201	1	wan
6176	6191	1	wan
6176	6122	1	wan
6176	6160	1	wan
6176	6223	1	wan
6176	6193	1	wan
6176	6155	1	wan
6176	6187	1	wan
6176	6202	1	wan
6176	6142	1	wan
6176	6228	1	wan
6176	6143	1	wan
6176	6144	1	wan
6176	6169	1	wan
6176	25873	1	wan
6176	6230	1	wan
6176	6152	1	wan
6176	6210	1	wan
6176	6137	1	wan
6176	6231	1	wan
6176	6164	1	wan
6176	6208	1	wan
6176	6147	1	wan
6176	4736	1	wan
6176	6158	1	wan
6176	6133	1	wan
6176	6204	1	wan
6176	6159	1	wan
522	513	1	wan
522	514	1	wan
522	521	1	wan
522	9446	1	wan
522	2027	1	wan
522	7386	1	wan
522	50	1	wan
522	2171	1	wan
522	51661	1	wan
3798	89953	1	wan
89953	3800	1	wan
6210	6208	1	wan
6210	6187	1	wan
6210	6129	1	wan
6210	6138	1	wan
6210	6136	1	wan
6210	6209	1	wan
6210	6133	1	wan
6210	6143	1	wan
6210	6203	1	wan
6210	6191	1	wan
6210	6122	1	wan
6210	6228	1	wan
6210	6165	1	wan
6210	6168	1	wan
6210	11224	1	wan
6210	6141	1	wan
6210	9045	1	wan
6210	4736	1	wan
6210	6202	1	wan
6210	6147	1	wan
6210	6137	1	wan
6210	6155	1	wan
6210	6193	1	wan
6210	6152	1	wan
6210	6230	1	wan
6210	6231	1	wan
6210	6144	1	wan
6210	25873	1	wan
6210	6204	1	wan
6210	6201	1	wan
6210	6142	1	wan
6210	6206	1	wan
6210	6169	1	wan
6210	6164	1	wan
6210	6160	1	wan
6210	347733	1	wan
6210	100526842	1	wan
6210	6146	1	wan
6210	6181	1	wan
6210	6223	1	wan
6210	10383	1	wan
6210	6161	1	wan
6210	6158	1	wan
6210	64928	1	wan
6210	63931	1	wan
6210	55272	1	wan
6210	54948	1	wan
6210	29093	1	wan
6210	51081	1	wan
6210	2197	1	wan
6210	27292	1	wan
6210	4809	1	wan
6210	3692	1	wan
6210	26354	1	wan
6210	10199	1	wan
6210	2794	1	wan
6210	6167	1	wan
6191	6129	1	wan
6191	6141	1	wan
6191	6165	1	wan
6191	6155	1	wan
6191	6143	1	wan
6191	6122	1	wan
6191	6136	1	wan
6191	6203	1	wan
6191	4736	1	wan
6191	6137	1	wan
6191	6187	1	wan
6191	6133	1	wan
6191	6138	1	wan
6191	6169	1	wan
6191	6201	1	wan
6191	6208	1	wan
6191	11224	1	wan
6191	6206	1	wan
6191	9045	1	wan
6191	6144	1	wan
6191	6202	1	wan
6191	6168	1	wan
6191	25873	1	wan
6191	6230	1	wan
6191	6147	1	wan
6191	6160	1	wan
6191	6142	1	wan
6191	6152	1	wan
6191	6223	1	wan
6191	6181	1	wan
6191	6193	1	wan
6191	6228	1	wan
6191	6204	1	wan
6191	6231	1	wan
6191	6146	1	wan
6191	11103	1	wan
6191	6161	1	wan
6191	6159	1	wan
6191	100526842	1	wan
6191	55299	1	wan
6191	65083	1	wan
6191	6170	1	wan
6191	3692	1	wan
6191	347733	1	wan
6191	26354	1	wan
6191	6576	1	wan
2173	3094	1	wan
2173	231	1	wan
2173	84076	1	wan
2173	7086	1	wan
2173	53938	1	wan
6187	6143	1	wan
6187	6133	1	wan
6187	6203	1	wan
6187	6129	1	wan
6187	6122	1	wan
6187	6136	1	wan
6187	6141	1	wan
6187	6123	1	wan
6187	6228	1	wan
6187	6193	1	wan
6187	6231	1	wan
6187	6168	1	wan
6187	6138	1	wan
6187	4736	1	wan
6187	6208	1	wan
6187	6202	1	wan
6187	6147	1	wan
6187	6152	1	wan
6187	6165	1	wan
6187	6142	1	wan
6187	9045	1	wan
6187	6206	1	wan
6187	6169	1	wan
6187	6144	1	wan
6187	6160	1	wan
6187	6137	1	wan
6187	6164	1	wan
6187	11224	1	wan
6187	6155	1	wan
6187	6230	1	wan
6187	25873	1	wan
6187	6146	1	wan
6187	6201	1	wan
6187	6204	1	wan
6187	6223	1	wan
6187	6181	1	wan
6187	6235	1	wan
6187	6161	1	wan
6187	100526842	1	wan
6187	29088	1	wan
6187	63931	1	wan
6187	29093	1	wan
6187	140801	1	wan
6187	64963	1	wan
6187	51073	1	wan
6209	6228	1	wan
6209	6122	1	wan
6209	6193	1	wan
6209	6203	1	wan
6209	6143	1	wan
6209	51121	1	wan
6209	6141	1	wan
6209	6147	1	wan
6209	6129	1	wan
6209	6155	1	wan
6209	6168	1	wan
6209	6202	1	wan
6209	6144	1	wan
6209	9045	1	wan
6209	6223	1	wan
6209	6160	1	wan
6209	6142	1	wan
6209	6152	1	wan
6209	6201	1	wan
6209	6138	1	wan
6209	6230	1	wan
6209	6164	1	wan
6209	6137	1	wan
6209	6165	1	wan
6209	25873	1	wan
6209	6146	1	wan
6209	100526842	1	wan
