	entrezgene	mean	bases	median	transcript_count
545	10204	0.935040317757164	328.0	1.1093333333333333	12
546	10205	0.7301527793209877	648.0	1.026	2
547	10206	0.79819900243309	1226.25	1.138	4
548	10207	0.6651040236924824	3239.4	1.0712	5
549	10208	0.393081793589501	2785.5	0.2	2
550	10209	1.1015479472246188	354.0	1.176	2
551	1021	0.856472996941896	981.0	1.138	2
552	10210	0.7816893780754021	3040.5	1.138	2
553	10211	0.7979750327102804	1284.0	1.082	1
554	10212	0.69550352867671	1044.0	1.045	2
555	10213	1.045047118971061	933.0	1.176	1
556	10214	-0.19608227763640687	563.0	-0.07533333333333332	3
557	10215	0.7372850000000001	972.0	1.026	2
558	102157402	0.8202675156261583	385.8	1.1300000000000001	5
559	10216	0.16507570874987582	4082.25	0.071	4
560	10217	0.8169453143952918	761.25	1.1099999999999999	4
561	10218	0.7484736109510086	1041.0	1.126	1
562	10219	0.33037055070712495	579.0	0.2035	2
563	1022	0.8193709864447225	624.0	1.133	5
564	10220	0.8619368349673201	1224.0	1.138	1
565	10221	0.7283961446339684	722.0	1.1139999999999999	3
566	10223	0.2941188583333334	960.0	0.228	1
567	10224	0.1246450753968254	2016.0	0.436	1
568	10225	0.42315616885105517	1559.0	0.226	3
569	10226	0.3978043362414348	1292.0	0.5266666666666667	3
570	10227	0.47978281092837227	1270.2	0.9469999999999998	5
571	10228	0.8318125381552419	616.5	1.138	2
572	102288414	0.6441601098872278	370.5	1.0194999999999999	2
573	10229	0.5641606313004783	608.25	1.072	4
574	10231	0.8396892716141378	686.0	1.138	3
575	10232	0.04510710434086378	1875.0	0.121625	4
576	10233	0.5760611895847095	795.0	1.022	7
577	10234	0.719213051219606	1134.0	1.026	2
578	10235	0.77356943045421	950.4	1.0574	10
579	10236	1.0148859103961054	1707.3333333333333	1.138	9
580	10237	0.8613758851321522	1024.5	1.138	2
581	10238	0.8736698995508134	713.0	1.1303333333333332	9
582	10239	0.7289384418791137	465.75	0.9036249999999999	4
583	1024	1.0271483297491038	1395.0	1.138	1
584	10240	0.4050817213804714	1188.0	0.245	1
585	10241	0.5737396790615781	1299.6	0.9513999999999999	5
586	10242	0.7644462514124294	708.0	1.138	5
587	10243	0.9883356985557641	2003.25	1.138	4
588	10244	0.6440489892386742	826.8	1.0574	5
589	10245	0.7336747302542346	582.5	1.026	6
590	10246	0.7577175473553052	1356.0	1.1366666666666665	3
591	10247	0.711847922705314	414.0	1.026	1
592	10248	0.7221250000000001	423.0	1.021	1
593	10249	0.3540730867208672	791.25	0.2185	4
594	1025	0.8145932100089366	1119.0	1.138	1
595	10250	0.862983040076348	2738.0	1.026	6
596	10251	0.791243	867.0	1.026	3
597	10252	0.7864329999999999	960.0	1.066	5
598	10253	0.8893059999999999	948.0	1.138	2
599	10254	0.8128389892268693	1578.0	1.138	1
600	10256	0.5409762892748878	1891.0	1.0226666666666666	3
601	10257	0.6012332437168904	3187.5	1.026	4
602	1026	0.4872465454545455	495.0	1.026	5
603	10260	0.8349174821148265	5688.0	1.138	3
604	10261	0.3948455055096418	726.0	0.23	1
605	10262	0.8597978533333334	1275.0	1.117	1
606	10263	0.86561551894915	351.0	1.134	2
607	10265	0.7379404496700964	1231.0	1.0250000000000001	3
608	10266	0.56364118718018	428.25	0.9805	4
609	10267	0.3780103826736423	397.5	0.939	4
610	10268	0.4103695698173005	450.0	0.3093333333333333	3
611	10269	0.902268223389356	1428.0	1.138	1
612	1027	0.747682913055027	604.0	1.026	3
613	10270	0.433899390391308	2059.5	0.9655	2
614	10272	0.44633816222437783	290.25	0.952	4
615	102723168	-0.314679156424581	358.0	-0.272	1
616	102723169	-0.2628669036827195	353.0	0.462	1
617	102723170	-1.1133480679886687	353.0	-0.249	1
618	102723508	0.698203	231.0	0.876	1
619	102723526	-0.1284539999999999	597.0	-0.072	1
620	102723547	-0.16578100997090836	358.5	0.2585	2
621	102723555	-0.22541890007395815	992.0	0.32833333333333337	3
622	102723623	-0.5591453774358974	1950.0	0.216	1
623	102723631	-0.7080507859649122	570.0	-0.056	3
624	102723680	-0.2199860947368421	570.0	-0.045	2
625	102723737	-0.4375350877192982	570.0	-0.193	2
626	102723796	0.3026839487179487	1326.0	0.2175	1
627	102723849	-0.2040337944862155	798.0	0.346	1
628	102723859	-0.1075256321212121	1650.0	0.297	1
629	102723899	0.2012883053763441	465.0	0.206	1
630	102723971	0.1689726978021977	546.0	0.1175	1
631	102724101	-0.06908728498381869	342.0	0.2145	2
632	102724127	-0.19173420213592235	342.0	0.2145	2
633	102724473	-0.2058063276353276	351.0	-0.083	1
634	102724485	0.3185243974358974	858.0	0.835	1
635	102724488	0.4046507691108319	1288.0	0.9246666666666666	3
636	102724536	0.098738	1440.0	0.096	1
637	102724631	-0.2280538304696449	1746.0	-0.043	1
638	102724657	-0.0679566542056074	642.0	-0.014	1
639	102724862	-0.37756041843641897	1134.0	0.27066666666666667	3
640	102725191	0.36008184106481916	693.0	0.21400000000000002	2
641	10273	0.754602667763158	768.0	1.134	3
642	10274	0.924224246297894	2325.0	1.1332	5
643	10276	0.6180056420515716	1710.0	1.026	2
644	10277	0.8114803182884395	2949.0	1.10275	4
645	10278	0.5464306942150846	1424.0	0.963	3
646	10279	0.4767831474009684	1159.5	0.945	2
647	1028	0.36644023166256956	748.8	0.7071	5
648	10280	0.7811807874718038	536.0	1.0633333333333332	6
649	102800317	0.8247730375699438	1251.0	1.135	1
650	10282	0.7272610687972157	302.0	1.039	3
651	10283	0.8165794422188472	1099.0588235294117	1.1375882352941176	17
652	10284	0.825409093653296	500.0	1.12	3
653	10285	0.929708640167364	717.0	1.138	2
654	10286	0.8586623156342185	678.0	1.124	1
655	10287	0.638165244648318	654.0	1.026	2
656	10288	-0.3182451828410632	1673.4	0.0398	5
657	10289	1.03073400877193	342.0	1.138	1
658	1029	0.38502911962078235	382.5	0.5105	10
659	10290	0.7283549054795291	2681.4	1.0797999999999999	5
660	10291	0.8352225940386229	2382.0	1.138	1
661	10293	0.6606069859027001	1132.5	1.026	2
662	10294	0.8741040976594028	1239.0	1.134	1
663	10295	0.7405447455375749	1146.0	1.138	4
664	10296	0.7650400952835378	1131.0	1.137	6
665	10297	0.3551268576388889	6912.0	0.818	3
666	10298	0.7080928477148912	1578.0	1.043	6
667	10299	0.8921090463570577	2391.75	1.138	4
668	103	0.6550411868671216	3016.9565217391305	1.026	23
669	1030	0.5215938597122302	327.0	0.972	2
670	10300	0.7411621260162602	1968.0	1.138	1
671	10302	0.5556598102766799	260.4	0.8609	5
672	10307	0.7885908150640059	1318.0	1.0413333333333332	6
673	10308	0.2654951645471464	1233.0	0.45199999999999996	2
674	10309	0.6330962421652422	1053.0	1.026	1
675	1031	0.942856301775148	507.0	1.138	3
676	10311	0.6807171953712199	744.0	1.082	4
677	10312	0.5371896614317667	2200.5	1.022	4
678	10313	0.727143144893332	1679.142857142857	0.7717142857142856	7
679	10314	0.7353892324999999	1200.0	1.138	6
680	10316	0.4303763505074159	1281.0	1.012	1
681	10317	0.251894	933.0	0.245	9
682	10318	0.6538747399405946	1834.1538461538462	1.026	13
683	10319	0.444480179568528	4728.0	1.01	1
684	1032	0.629939982035928	501.0	0.947	2
685	10320	0.7580820566970703	1048.3846153846155	0.9595384615384616	13
686	10321	0.1528172706490547	805.0	0.14883333333333335	3
687	10322	0.7365291863370005	751.5	1.138	2
688	10324	0.8867891235584843	1821.0	1.138	1
689	10325	0.8594024811706692	1083.0	1.138	2
690	10326	-0.05698888857339548	936.0	0.06799999999999999	5
691	10327	0.7638261093047035	823.5	1.138	4
692	10328	0.8254235020027118	507.0	1.066	2
693	10329	0.616440765015015	1332.0	1.055	1
694	1033	0.757797758035599	542.1428571428571	1.138	7
695	10330	0.8953642550091074	549.0	1.138	1
696	10331	0.1607249892761394	1119.0	0.067	2
697	10332	-0.09028056906330327	1069.0	-0.046000000000000006	3
698	10333	0.517608	2391.0	0.325	2
699	10335	0.6965383882641533	2107.285714285714	1.026	7
700	10336	0.34661538340192044	594.75	0.527125	4
701	10342	0.8828872862879619	1047.4444444444443	1.0757777777777777	27
702	10343	0.266065	6762.0	0.2	1
703	10344	0.1454389684210526	285.0	0.106	2
704	10345	0.6675896929941295	823.6363636363636	1.048909090909091	11
705	10346	0.17525943807100275	1449.0	0.1355	2
706	10347	0.3522594106505199	6441.0	0.882	1
707	10349	0.1219606865284974	4632.0	0.142	2
708	10350	0.3890010827058077	3480.0	0.26466666666666666	3
709	10351	0.48790802874048517	4821.0	1.005	3
710	10352	0.589912142147462	873.0	1.026	2
711	1036	0.7805105704809286	603.0	1.138	1
712	10360	0.5456333389199255	537.0	1.026	1
713	10361	0.3788182713097461	578.1428571428571	0.311	7
714	10362	0.6941248427672956	954.0	0.954	1
715	10363	0.9091926044061304	1044.0	1.138	2
716	10365	0.6109212963364623	652.5	0.8674999999999999	2
717	10367	0.8385491586060159	1199.4	1.138	5
718	10368	0.9322360537974684	948.0	1.138	1
719	10369	0.9981335421810698	972.0	1.138	1
720	10370	0.8330785857487922	818.0	1.0296666666666667	3
721	10371	0.8256830664939551	2316.0	1.138	2
722	10376	0.8828509439528024	1356.0	1.112	1
723	10379	0.5414866457527611	1164.2857142857142	0.9477619047619047	21
724	10380	0.7839562321448595	862.2	1.0356	5
725	10381	0.6292014290109106	727.2	0.8862	5
726	10382	0.7592884794946534	897.6	1.1188	10
727	10383	0.7457033482810165	1338.0	1.134	1
728	10384	0.02557638134700425	1681.5	0.059	2
729	10385	0.285652382110157	1182.0	0.24133333333333332	6
730	10388	0.560070326583932	4593.0	0.3215	2
731	10389	0.5295759057996913	1186.0	0.7938333333333333	3
732	1039	0.713123942124542	1365.0	1.026	1
733	10390	0.959098511324274	1251.0	1.138	3
734	10391	0.8045464426449721	1433.0	1.138	3
735	103910	0.8719711464354528	519.0	1.138	5
736	10392	0.5696542658979735	2862.0	1.026	1
737	10393	0.9293151791268027	522.6	1.138	5
738	10394	0.1523482182890855	678.0	0.142	1
739	10395	0.6063969804334424	2864.0	0.7866666666666666	6
740	10396	0.7736721008764851	2640.75	1.138	4
741	10397	0.7524891578411701	819.0	1.0897999999999999	5
742	10398	0.8820761020870777	438.0	1.138	2
743	10399	0.732919085906478	616.7142857142857	1.1247142857142858	7
744	104	0.6163271418938902	2197.714285714286	1.0	7
745	1040	0.7996487164502164	1386.0	1.138	1
746	10400	0.48675321095831486	649.2	1.0159	5
747	10401	0.8704005210460015	1834.5	1.138	2
748	10402	0.7021192325328525	885.0	1.1267999999999998	5
749	10403	0.7834011653706584	1929.0	1.134	1
750	10404	0.6272022847075405	1419.0	1.023	1
751	10406	0.2546332123743958	284.25	0.3815	4
752	10407	0.10053183150600041	289.7142857142857	0.13071428571428573	7
753	10409	0.4388319999999999	684.0	0.859	2
754	1041	0.3430593899371069	1590.0	0.224	1
755	10410	-0.13578302089318342	271.2857142857143	0.06714285714285714	7
756	10411	0.6971588871363109	2513.0	1.026	6
757	10412	0.8588106309168515	676.5	1.1150000000000002	2
758	10413	0.7499250539612173	1387.5	1.04	8
759	10417	0.4883693524096386	996.0	0.843	3
760	10418	0.8496712999174918	2424.0	1.138	1
761	10419	0.8929221040973978	1470.0	1.1159999999999999	6
762	10420	0.735519039359275	1672.5	1.026	2
763	10421	0.7062786929824563	1026.0	1.026	2
764	10422	0.5653128448275861	1218.0	1.026	1
765	10423	0.7696673743550977	603.5	0.9863333333333332	6
766	10424	0.8462378280516836	395.57142857142856	1.0164285714285715	7
767	10425	0.9014311086369772	1482.0	1.138	2
768	10426	0.6016639258761626	2173.0	1.026	3
769	104266957	0.3570894225352112	639.0	0.98	1
770	10427	0.7265919495517731	3802.0	1.118	3
771	10428	0.7657122455555555	900.0	1.026	1
772	1043	0.1974517741935483	186.0	0.0705	1
773	10430	0.8626964158924834	586.0	1.135	3
774	10432	0.9557963624150672	742.2	1.138	5
775	104326056	0.2129978387434555	955.0	0.107	1
776	10434	0.6884352741991271	521.4	0.9525	5
777	10435	0.624447	633.0	1.026	2
778	10436	0.7407605904761906	735.0	1.138	1
779	10437	0.1869853227091633	753.0	0.132	1
780	10438	0.7811605301727491	455.25	1.08	4
781	10439	0.6871447695105444	857.5714285714286	0.8221428571428572	7
782	1044	0.6058168759398497	798.0	0.94	1
783	10440	0.885904988372093	516.0	1.138	1
784	10443	0.6050998994545475	1485.9375	0.476	16
785	10444	0.8241868109517602	2301.0	1.138	1
786	10445	0.8618427549833514	1255.5	1.138	4
787	10446	0.7368	2142.0	1.026	3
788	10447	0.8590409078947369	684.0	1.138	1
789	10449	0.6189472051021324	1136.0	1.026	3
790	1045	0.6854026125265393	942.0	0.962	1
791	10450	0.7540990482403414	842.25	1.138	4
792	10451	0.857207066551275	2012.0	1.138	3
793	10452	0.7724279414071656	1062.0	1.134	4
794	10454	0.7224409532422358	1452.0	1.138	2
795	10455	0.49150510247962553	1117.5	1.008	4
796	10456	0.6991669444980104	766.5	1.0292999999999999	10
797	10457	0.44647391269995873	1447.5	0.409875	4
798	10458	0.6476353340860692	1531.7142857142858	1.1117142857142857	7
799	10459	0.7761038063778244	649.0	1.138	6
800	1046	0.4532759953216374	855.0	0.657	1
801	10460	0.1272257998256962	2513.0	0.066	3
802	10461	0.5458181629239482	2736.0	1.0245	2
803	10462	0.26294864594960665	867.75	0.17575000000000002	4
804	10463	0.7705816426479203	1707.0	1.138	1
805	10464	0.7888389308769493	1674.0	1.1006666666666665	3
806	10465	0.9008524033609303	502.8	1.138	10
807	10466	0.7904527194855318	2432.0	1.137	3
808	10467	0.7361785311827956	465.0	1.057	1
809	10468	0.8602583367833379	994.5	1.138	2
810	10469	0.6407939874908021	1359.0	1.026	1
811	1047	0.7097043082378615	1833.0	1.026	2
812	10471	0.8510659384615386	374.4	1.129	5
813	10472	0.9228878252227791	1193.0	1.1193333333333333	6
814	10473	0.585227	273.0	0.877	1
815	10474	0.7872365945689338	1236.0	1.138	3
816	10475	0.3273680929899856	1398.0	0.232	1
817	10476	0.6415312012882448	450.0	1.0675	2
818	10477	0.9591668535354859	537.5	1.1443333333333332	6
819	10478	0.8553645579902369	814.5	1.138	2
820	10479	0.8856175639106152	1995.6	1.138	10
821	1048	-0.012266469519290581	2001.6	0.0494	5
822	10480	0.9116618543758572	927.0	1.138	2
823	10481	0.7375916350877193	855.0	1.026	1
824	10482	0.7776359647677985	1362.75	1.138	4
825	10483	0.8276594255138889	2293.2	1.135	5
826	10484	0.8643175753829846	1044.0	1.138	7
827	10486	0.7109834162723295	1156.8	1.1149999999999998	5
828	10487	0.8652075651334217	1426.5	1.138	6
829	10488	0.4506908028673834	1116.0	0.224	1
830	10489	0.9009410257013654	2417.0	1.138	3
831	10490	0.7806982632331902	699.0	1.097	1
832	104909134	0.819651508990318	723.0	1.138	1
833	10491	0.660369012510567	1141.5	1.071	2
834	10492	1.0402724276146125	1647.3	1.138	20
835	10493	0.7144512032054675	980.0	1.026	3
836	10494	0.7098988279173251	1134.4285714285713	1.1357142857142857	7
837	10495	0.8739127136199688	1848.0	1.135	7
838	10497	0.8116315189544611	6178.0	0.9959999999999999	6
839	10498	0.7755870991935409	1821.0	1.13	3
840	10499	0.8674197360637087	4395.0	1.138	1
841	105	0.3649445655292829	1131.0	0.6576666666666667	3
842	1050	0.694868	1077.0	0.901	1
843	10500	0.6504566418542277	2841.0	1.026	2
844	10501	0.5618963808344016	2456.0	0.9729999999999999	3
845	10505	0.7127157392551225	2125.0	1.026	3
846	10507	0.4405960524383757	2172.375	0.886625	8
847	10509	0.5335277283214002	2514.0	1.026	2
848	1051	0.74036	1038.0	0.843	1
849	10512	0.7926703634751774	2256.0	1.118	2
850	10513	0.9483521660978386	1758.0	1.138	1
851	10514	0.3509755710749546	3993.0	0.2905	2
852	10516	0.7401511171734197	1355.5714285714287	1.138	7
853	10517	0.43047363776169423	3115.0	0.8776666666666667	3
854	10518	0.7493827519348895	480.0	1.09975	4
855	105180390	-0.1218584335839598	798.0	0.319	1
856	105180391	-0.1758758621553884	798.0	0.322	1
857	10519	0.7663017420106234	468.0	1.097	3
858	1052	0.555553	810.0	0.91	1
859	10520	0.3595878811525304	1725.0	0.18099999999999997	6
860	10521	0.9239512450033687	2193.0	1.138	2
861	10522	0.553630680108571	1453.0	1.0258333333333334	6
862	10523	0.6268905604703697	2767.5	0.996	2
863	10524	0.7976317192236493	1392.6	1.0939999999999999	5
864	10525	0.7343511976204756	2959.6666666666665	1.071	9
865	10526	0.783328559893707	2806.5	1.0935	2
866	10527	0.6791402409886231	1656.0	0.7064999999999999	2
867	10528	0.7729361193277312	1785.0	1.138	1
868	10529	0.6893918976399517	1929.0	1.026	2
869	1053	0.7501478368794327	846.0	1.026	1
870	10531	0.33590712899262254	2828.1	0.9868	10
871	10533	0.8050878597909416	2047.8	1.138	5
872	10534	0.7386406744152666	379.5	1.054	4
873	10535	0.5685221466666667	900.0	1.026	1
874	10536	0.6227063839891451	2211.0	1.026	1
875	105369274	0.324444	951.0	0.91	1
876	10537	0.2851870481927711	498.0	0.131	1
877	105371045	0.1552079999999999	804.0	0.156	1
878	105371242	0.019416	495.0	0.263	1
879	105371267	0.212503	159.0	0.179	1
880	105371346	0.0132682963875205	1218.0	0.322	1
881	105372267	0.310153	870.0	0.1855	4
882	105372280	0.39902685000000004	267.0	0.56575	2
883	105372440	0.6133498676607642	99.0	1.138	2
884	105372481	0.1478813418181818	277.5	0.214	2
885	105373251	0.025931835526315748	234.0	0.0195	2
886	105373377	0.076336	1737.0	0.075	1
887	105375355	0.3367572367750917	864.0	0.2996666666666667	3
888	105375795	-0.0685120815412186	350.25	-0.10400000000000001	4
889	105376230	-0.032061028169014	213.0	0.095	1
890	105376752	-0.3614781109129408	565.0	0.1125	4
891	105377203	0.15542898287902684	1521.5	0.193	2
892	105378220	0.057301700049028445	835.5	0.106	2
893	105378696	0.310815	534.0	0.141	2
894	105378803	0.3330174134615384	3744.0	0.197	1
895	105378952	-0.4330481968977525	3159.0	-0.1055	1
896	10538	0.7712215653153154	300.0	1.0819999999999999	2
897	10539	0.7855208303571428	1008.0	1.138	2
898	1054	0.750322	453.0	1.138	2
899	10540	0.826454742613533	1144.8	1.1334	5
900	10541	0.8226598187830688	756.0	1.138	1
901	10542	0.7203356228609551	316.8	0.9199999999999999	5
902	10544	0.4967503584379358	717.0	1.018	1
903	10548	0.9159680756478656	1655.25	1.138	4
904	10549	0.7302961800356507	688.5	1.1127500000000001	2
905	10550	0.7916392642034757	417.0	1.109	2
906	10551	0.701164670354337	547.5	1.072	2
907	10552	0.8750880512129381	1113.0	1.122	1
908	10553	0.6641438365739483	601.875	1.093	8
909	10554	0.8659989941314553	852.0	1.138	6
910	10555	0.38552598075834743	789.0	0.55375	2
911	10556	0.7379202232132924	888.0	1.124	2
912	10557	0.447181	852.0	0.3235	3
913	10558	0.6386232349989861	896.5	0.9636666666666667	6
914	10559	0.8608757157350758	807.0	1.134	3
915	1056	0.1695636171529619	2262.0	1.008	1
916	10560	0.7431362138387954	1260.0	1.1006666666666665	3
917	10561	0.1286643985018726	1335.0	0.1235	1
918	10562	0.3846117338551859	1533.0	1.026	1
919	10563	0.1323061666666666	330.0	0.176	2
920	10564	0.8403563706935336	5300.0	1.138	3
921	10565	0.93046540990991	5550.0	1.138	1
922	10566	0.4880503957845434	2562.0	0.318	2
923	10567	0.7674939158088848	430.0	1.0253333333333334	3
924	10568	0.45748114837349774	2070.75	0.936	4
925	10569	0.8343981448040885	1761.0	1.138	1
926	10570	0.5889444502758657	1479.0	0.996	2
927	10572	0.4391786967626837	402.0	0.947	4
928	10573	0.4161572178988327	771.0	0.1795	3
929	10574	0.8243367910563832	1380.75	1.133	4
930	10575	0.8774312738743646	1575.0	1.138	2
931	10576	0.8739745241558442	1556.0	1.138	3
932	10577	0.49661878038599266	482.4	0.9559000000000001	5
933	10578	-0.18526186225219352	450.0	-0.1205	3
934	10579	0.5528304549894544	5050.846153846154	0.6798461538461539	13
935	1058	0.3505857525953335	384.0	0.6005	2
936	10580	0.7817826428625659	3200.3571428571427	1.119	14
937	10581	0.030833583020262352	401.625	0.189125	8
938	10584	0.7237193477218226	834.0	1.138	1
939	10585	0.5565250685564888	1869.0	1.026	12
940	10586	0.91618	1080.0	1.138	1
941	10587	0.5087261485906311	1156.0	1.0155555555555555	9
942	10588	0.498671501258801	655.5	1.008	2
943	10589	0.7618599249724068	575.25	1.11825	4
944	1059	0.6812999999999999	1800.0	0.96	1
945	10590	0.6919375824308063	831.0	1.049	1
946	10591	0.4084402644806647	486.0	0.6335	2
947	10592	0.8552858274902616	3594.0	1.138	3
948	10594	0.8290167308201717	6915.6	1.138	5
949	10595	0.5695376923819797	2703.0	1.0165	2
950	10597	0.241426	423.0	0.287	2
951	10598	0.831689033576717	729.0	1.099	3
952	10599	0.3673117774566473	2076.0	0.221	1
953	1060	0.3886009113700565	2832.0	0.1965	1
954	10600	0.7993032322442297	2471.0	1.138	3
955	10602	0.712494	765.0	1.138	2
956	10603	0.5363327677725118	1899.0	0.941	2
957	10605	0.9102480208526944	1200.75	1.138	4
958	10606	0.7882686668428234	1214.25	1.1179999999999999	4
959	10607	0.532456956736712	2427.0	1.026	1
960	10608	0.7327538301587301	630.0	1.026	1
