Entrez_A	Entrez_B	ID
5608	6885	21735
5602	6885	21737
5600	6885	21739
6300	6885	21741
5603	6885	21743
1432	6885	21745
5599	6885	21747
5601	6885	21749
51701	6885	21751
10454	6885	21753
6885	7189	21754
1326	5604	21755
1326	5605	21757
4214	5871	21759
4217	5871	21761
4214	8491	21763
4217	8491	21765
4214	9448	21767
4217	9448	21769
1386	5602	21771
26298	5602	21773
1997	5602	21775
1998	5602	21777
1999	5602	21779
2000	5602	21781
2001	5602	21783
2002	5602	21785
2005	5602	21787
2077	5602	21789
2078	5602	21791
2113	5602	21793
2117	5602	21795
54738	5602	21797
2313	5602	21799
2353	5602	21801
2551	5602	21802
3459	5602	21804
3460	5602	21805
3458	5602	21806
3716	5602	21807
3717	5602	21808
3725	5602	21809
5602	9261	21811
5602	8569	21813
2872	5602	21815
26292	5602	21817
4609	5602	21819
5602	6195	21821
5602	6196	21823
5602	6197	21825
5602	8986	21827
5602	9252	21829
27330	5602	21831
5602	6198	21833
5602	6199	21835
26750	5602	21837
25803	5602	21839
5602	6772	21841
5602	6773	21843
5602	6774	21844
5602	6775	21846
5602	6776	21847
5602	6777	21848
5602	6778	21849
1386	5600	21850
1649	5600	21852
29904	5600	21854
2002	5600	21855
2353	5600	21857
3459	5600	21858
3460	5600	21859
3458	5600	21860
3716	5600	21861
3717	5600	21862
3725	5600	21863
5600	9261	21864
5600	7867	21866
4149	5600	21868
100271849	5600	21870
4208	5600	21872
4209	5600	21874
5600	8569	21876
2872	5600	21878
4609	5600	21880
5321	5600	21881
5600	8986	21883
5600	9252	21885
5600	6772	21887
5600	6774	21889
5600	7157	21891
5600	8626	21893
5600	7161	21895
1386	6300	21897
1649	6300	21899
29904	6300	21901
2002	6300	21902
2353	6300	21904
3459	6300	21905
3460	6300	21906
3458	6300	21907
3716	6300	21908
3717	6300	21909
3725	6300	21910
4149	6300	21911
4208	6300	21913
6300	8569	21915
2872	6300	21917
4609	6300	21919
5321	6300	21920
6300	6772	21922
6300	6774	21924
6300	7157	21926
6300	8626	21928
6300	7161	21930
1386	5603	21932
1649	5603	21934
29904	5603	21936
2002	5603	21938
2353	5603	21940
3459	5603	21941
3460	5603	21942
3458	5603	21943
3716	5603	21944
3717	5603	21945
3725	5603	21946
4149	5603	21947
4208	5603	21949
5603	8569	21951
2872	5603	21953
4609	5603	21955
5321	5603	21956
5603	6772	21958
5603	6774	21960
5603	7157	21962
5603	8626	21964
5603	7161	21966
1386	1432	21968
1432	1649	21970
1432	29904	21972
1432	2002	21973
1432	2353	21975
1432	3315	21976
1432	3459	21978
1432	3460	21979
1432	3458	21980
1432	3716	21981
1432	3717	21982
1432	3718	21983
1432	3725	21984
1432	9261	21986
1432	7867	21988
1432	4149	21990
100271849	1432	21992
1432	4208	21994
1432	4209	21996
1432	8569	21998
1432	2872	22000
1432	4609	22002
1432	5321	22003
1432	8986	22005
1432	9252	22007
1432	6772	22009
1432	6774	22011
1432	6775	22013
1432	6776	22015
1432	6777	22017
1432	6778	22019
1432	7157	22021
1432	8626	22023
1432	7161	22025
225689	26298	22027
1997	225689	22029
1998	225689	22031
1999	225689	22033
2000	225689	22035
2001	225689	22037
2002	225689	22039
2004	225689	22041
2005	225689	22043
2077	225689	22045
2078	225689	22047
2113	225689	22049
2117	225689	22051
225689	54738	22053
225689	2313	22055
225689	2551	22057
225689	3459	22059
225689	3460	22060
225689	3458	22061
225689	3716	22062
225689	3717	22063
225689	3725	22064
225689	9261	22066
225689	8569	22068
225689	2872	22070
225689	26292	22072
225689	4609	22074
225689	6195	22076
225689	6196	22078
225689	6197	22080
225689	8986	22082
225689	9252	22084
225689	27330	22086
225689	6198	22088
225689	6199	22090
225689	26750	22092
225689	25803	22094
225689	6688	22096
121599	225689	22098
225689	6772	22100
225689	6773	22102
225689	6774	22103
225689	6775	22104
225689	6776	22105
225689	6777	22106
225689	6778	22107
466	5594	22108
1386	5594	22109
467	5594	22110
468	5594	22111
1388	5594	22112
22926	5594	22113
11016	5594	22114
1390	5594	22115
1958	5594	22116
26298	5594	22118
1997	5594	22120
1998	5594	22122
1999	5594	22124
2000	5594	22126
2001	5594	22128
2002	5594	22130
2004	5594	22132
2005	5594	22134
2077	5594	22136
2078	5594	22138
2113	5594	22140
2117	5594	22142
54738	5594	22144
2313	5594	22146
2353	5594	22148
2551	5594	22150
3091	5594	22152
3459	5594	22153
3460	5594	22154
3458	5594	22155
3716	5594	22156
3717	5594	22157
122953	5594	22158
3726	5594	22159
3727	5594	22160
3725	5594	22161
5594	9261	22163
5594	7867	22165
5594	8569	22167
2872	5594	22169
26292	5594	22171
4609	5594	22173
5321	5594	22175
100137049	5594	22176
5594	8605	22177
283748	5594	22178
5468	5594	22179
5594	6195	22181
5594	6196	22183
5594	6197	22185
5594	8986	22187
5594	9252	22189
27330	5594	22191
5594	6198	22193
5594	6199	22195
26750	5594	22197
5594	6667	22199
5594	6670	22201
25803	5594	22202
5594	6688	22204
121599	5594	22206
5594	6772	22208
5594	6773	22210
5594	6774	22211
5594	6775	22213
5594	6776	22214
5594	6777	22215
5594	6778	22216
466	5595	22217
1386	5595	22218
467	5595	22219
468	5595	22220
1388	5595	22221
22926	5595	22222
11016	5595	22223
1390	5595	22224
1958	5595	22225
26298	5595	22227
1997	5595	22229
1998	5595	22231
1999	5595	22233
2000	5595	22235
2001	5595	22237
2002	5595	22239
2004	5595	22241
2005	5595	22243
2077	5595	22245
2078	5595	22247
2113	5595	22249
2117	5595	22251
54738	5595	22253
2313	5595	22255
2353	5595	22257
2551	5595	22259
3091	5595	22261
3459	5595	22262
3460	5595	22263
3458	5595	22264
3716	5595	22265
3717	5595	22266
122953	5595	22267
3726	5595	22268
3727	5595	22269
3725	5595	22270
5595	9261	22272
5595	7867	22274
5595	8569	22276
2872	5595	22278
26292	5595	22280
4609	5595	22282
5321	5595	22284
100137049	5595	22285
5595	8605	22286
283748	5595	22287
5468	5595	22288
5595	6195	22290
5595	6196	22292
5595	6197	22294
5595	8986	22296
5595	9252	22298
27330	5595	22300
5595	6198	22302
5595	6199	22304
26750	5595	22306
5595	6667	22308
5595	6670	22310
25803	5595	22311
5595	6688	22313
121599	5595	22315
5595	6772	22317
5595	6773	22319
5595	6774	22320
5595	6775	22322
5595	6776	22323
5595	6777	22324
5595	6778	22325
26298	5597	22326
1997	5597	22328
1998	5597	22330
1999	5597	22332
2000	5597	22334
2001	5597	22336
2002	5597	22338
2004	5597	22340
2005	5597	22342
2077	5597	22344
2078	5597	22346
2113	5597	22348
2117	5597	22350
54738	5597	22352
2313	5597	22354
2551	5597	22356
3725	5597	22358
5597	9261	22360
5597	8569	22362
2872	5597	22364
26292	5597	22366
4609	5597	22368
5597	6195	22370
5597	6196	22372
5597	6197	22374
5597	8986	22376
5597	9252	22378
27330	5597	22380
5597	6198	22382
5597	6199	22384
26750	5597	22386
25803	5597	22388
5597	6688	22390
121599	5597	22392
5597	6772	22394
5597	6773	22395
5597	6774	22396
5597	6775	22397
5597	6776	22398
5597	6777	22399
5597	6778	22400
26298	5598	22401
1997	5598	22403
1998	5598	22405
1999	5598	22407
2000	5598	22409
2001	5598	22411
2002	5598	22413
2004	5598	22415
2005	5598	22417
2077	5598	22419
2078	5598	22421
2113	5598	22423
2117	5598	22425
54738	5598	22427
2313	5598	22429
2551	5598	22431
3725	5598	22433
5598	9261	22435
4209	5598	22437
5598	8569	22438
2872	5598	22440
26292	5598	22442
4609	5598	22444
5598	6195	22446
5598	6196	22448
5598	6197	22450
5598	8986	22452
5598	9252	22454
27330	5598	22456
5598	6198	22458
5598	6199	22460
26750	5598	22462
25803	5598	22464
5598	6688	22466
121599	5598	22468
5598	6772	22470
5598	6773	22471
5598	6774	22472
5598	6775	22473
5598	6776	22474
5598	6777	22475
5598	6778	22476
1386	5599	22477
5599	596	22479
26298	5599	22481
1997	5599	22483
1998	5599	22485
1999	5599	22487
2000	5599	22489
2001	5599	22491
2002	5599	22493
2005	5599	22495
2077	5599	22497
2078	5599	22499
2113	5599	22501
2117	5599	22503
54738	5599	22505
2313	5599	22507
2353	5599	22509
2551	5599	22510
3459	5599	22512
3460	5599	22513
3458	5599	22514
3716	5599	22515
3717	5599	22516
3725	5599	22517
5599	9261	22519
5599	8569	22521
2872	5599	22523
26292	5599	22525
4609	5599	22527
5599	6195	22529
5599	6196	22531
5599	6197	22533
5599	8986	22535
5599	9252	22537
27330	5599	22539
5599	6198	22541
5599	6199	22543
26750	5599	22545
25803	5599	22547
5599	6772	22549
5599	6773	22551
5599	6774	22552
5599	6775	22554
5599	6776	22555
5599	6777	22556
5599	6778	22557
1386	5601	22558
5601	596	22560
2002	5601	22562
2353	5601	22564
3459	5601	22565
3460	5601	22566
3458	5601	22567
3716	5601	22568
3717	5601	22569
3725	5601	22570
4294	5601	22572
5601	6772	22574
5601	6774	22576
1409	9261	22578
1410	9261	22579
3315	9261	22580
6722	9261	22582
1409	7867	22584
1410	7867	22585
3315	7867	22586
6722	7867	22588
4149	4609	22590
10018	4170	22591
1431	4190	22593
4193	7157	22594
4193	8626	22595
4193	7161	22596
4193	7319	22597
4193	7320	22598
11065	4193	22599
4193	7321	22600
4193	7322	22601
4193	7323	22602
4193	51619	22603
4193	7324	22604
4193	7325	22605
10477	4193	22606
4193	7326	22607
4193	7327	22608
3093	4193	22609
4193	7332	22610
4193	9246	22611
389898	4193	22612
4193	7334	22613
27338	4193	22614
29089	4193	22615
4193	7336	22616
4194	7157	22617
4194	8626	22618
4194	7161	22619
4199	5091	22621
4199	5160	22622
4199	5161	22623
4242	8788	22624
10683	4242	22625
4242	54567	22626
182	4242	22627
3714	4242	22628
4242	4851	22629
4242	4853	22630
4242	4854	22631
4242	4855	22632
59277	85377	22633
55742	85377	22634
29780	85377	22635
2185	85377	22636
5747	85377	22637
5829	85377	22638
7094	85377	22639
7414	85377	22640
1977	8569	22641
5321	8569	22643
1977	2872	22645
2872	5321	22647
4323	960	22649
4323	5818	22650
4324	960	22651
4324	5818	22652
4325	960	22653
4325	5818	22654
4326	960	22655
4326	5818	22656
10893	960	22657
10893	5818	22658
64386	960	22659
5818	64386	22660
4351	5372	22661
4351	5373	22662
22808	369	22663
22808	673	22664
22808	5879	22665
22808	5880	22666
22808	5894	22667
2660	56911	22668
2660	6885	22670
2660	4086	22672
2660	4087	22674
2660	4088	22676
2660	4090	22678
2660	4093	22680
2660	7046	22682
2660	7048	22683
5432	80298	22684
5434	80298	22685
5435	80298	22686
5437	80298	22687
5441	80298	22688
29893	80298	22689
6882	80298	22690
6883	80298	22691
80298	9013	22692
6873	80298	22693
6874	80298	22694
6878	80298	22695
6879	80298	22696
129685	80298	22697
51616	80298	22698
6880	80298	22699
80298	9519	22700
387332	80298	22701
6908	80298	22702
10797	25902	22704
2475	3091	22707
4143	4548	22709
4144	4548	22710
2224	4597	22711
4597	9453	22712
4597	91734	22713
23590	4597	22714
10654	4598	22715
4615	51135	22716
114609	4615	22718
4628	85366	22810
4629	85366	22812
85366	8735	22814
79784	85366	22816
4619	85366	22818
4620	85366	22820
4621	85366	22822
4622	85366	22824
4624	85366	22826
57644	85366	22828
4625	85366	22830
4626	85366	22832
4627	85366	22834
53904	85366	22836
140469	85366	22838
4628	91807	22840
4629	91807	22842
8735	91807	22844
79784	91807	22846
4619	91807	22848
4620	91807	22850
4621	91807	22852
4622	91807	22854
4624	91807	22856
57644	91807	22858
4625	91807	22860
4626	91807	22862
4627	91807	22864
53904	91807	22866
140469	91807	22868
4628	4638	22870
4629	4638	22872
4638	8735	22874
4638	79784	22876
4619	4638	22878
4620	4638	22880
4621	4638	22882
4622	4638	22884
4624	4638	22886
4638	57644	22888
4625	4638	22890
4626	4638	22892
4627	4638	22894
4638	53904	22896
140469	4638	22898
4690	998	22914
3265	4690	22915
4690	4893	22916
4690	5058	22917
4690	5062	22919
4690	5063	22921
4690	9230	22923
4690	5879	22924
4690	85004	22925
4690	7409	22926
4690	7410	22927
10451	4690	22928
4690	7454	22929
8440	998	22930
3265	8440	22931
4893	8440	22932
5058	8440	22933
5062	8440	22935
5063	8440	22937
8440	9230	22939
5879	8440	22940
8440	85004	22941
7409	8440	22942
7410	8440	22943
10451	8440	22944
7454	8440	22945
25942	9611	22946
23309	9611	22947
11317	9612	22948
3516	9612	22949
25942	9612	22950
23309	9612	22951
23385	323	22952
10307	23385	22953
23385	351	22954
23385	960	22956
2066	23385	22957
23385	5818	22958
23385	5663	22959
23385	5664	22960
23385	55851	22961
4729	6622	22964
207	4763	22965
208	4763	22967
10000	4763	22969
3265	4763	22971
22808	4763	22972
4763	4893	22973
4763	90102	22974
4763	5286	22975
4763	5287	22976
4763	5289	22977
4763	5290	22978
4763	5291	22979
4763	5293	22980
4763	5294	22981
23533	4763	22982
4763	5335	22983
4763	5336	22984
4763	5578	22985
4763	5579	22986
4763	5580	22987
4763	5581	22988
4763	5582	22989
4763	5583	22990
4763	5584	22991
4763	5588	22992
4763	5590	22993
4763	5587	22994
25865	4763	22995
23683	4763	22996
22800	4763	22997
4763	6237	22998
4763	6464	22999
25759	4763	23000
4763	53358	23001
4763	6654	23002
4763	6655	23003
4763	6772	23004
4763	6773	23005
4763	6774	23006
4763	6775	23007
4763	6776	23008
4763	6777	23009
4763	6778	23010
4790	4792	23011
4791	4792	23012
4792	5970	23013
4792	5971	23014
4792	5966	23015
1855	85407	23016
1856	85407	23017
1857	85407	23018
1855	85409	23019
1856	85409	23020
1857	85409	23021
51176	51701	23022
51701	83439	23024
51701	6934	23026
134637	4830	23028
1854	4830	23031
4830	6240	23032
4830	50484	23033
4830	6241	23034
134637	4831	23035
1854	4831	23038
4831	6240	23039
4831	50484	23040
4831	6241	23041
134637	4832	23042
1854	4832	23045
4832	6240	23046
4832	50484	23047
4832	6241	23048
134637	4833	23049
1854	4833	23050
4833	6240	23051
4833	50484	23052
4833	6241	23053
6240	8382	23054
50484	8382	23055
6241	8382	23056
10201	6240	23057
10201	50484	23058
10201	6241	23059
29922	6240	23060
29922	50484	23061
29922	6241	23062
4838	56911	23064
4838	6885	23066
4086	4838	23068
4087	4838	23070
4088	4838	23072
4090	4838	23074
4093	4838	23076
4838	7046	23078
4838	7048	23079
3000	4842	23080
2982	4846	23081
2977	4846	23082
2983	4846	23083
4851	9541	23084
4851	9612	23085
4851	4853	23086
4851	4854	23087
4851	4855	23088
11317	4851	23089
3516	4851	23091
4853	9541	23093
4853	9612	23094
4853	4854	23095
4853	4855	23096
11317	4853	23097
3516	4853	23099
4854	9541	23101
4854	9612	23102
4854	4855	23103
11317	4854	23104
3516	4854	23106
4855	9541	23108
4855	9612	23109
11317	4855	23110
3516	4855	23112
7182	9020	23115
4214	4893	23119
4216	4893	23120
4893	56911	23121
4893	5594	23122
4893	5595	23124
4893	5289	23126
4893	5290	23127
4893	5291	23128
4893	5293	23129
4893	5294	23130
23236	4893	23131
4893	5330	23132
4893	5331	23133
4893	5332	23134
4893	5333	23135
4893	84812	23136
4893	51196	23137
4893	5335	23138
4893	5336	23139
4893	5334	23140
4893	89869	23141
4893	5879	23142
4893	5880	23143
4893	5894	23144
4893	5900	23146
23179	4893	23147
4893	5863	23148
4893	7074	23149
1956	3084	23150
2064	3084	23152
2065	3084	23154
2066	3084	23156
1956	9542	23158
2064	9542	23160
2065	9542	23162
2066	9542	23164
10718	1956	23166
10718	2064	23168
10718	2065	23170
10718	2066	23172
145957	1956	23174
145957	2064	23176
145957	2065	23178
145957	2066	23180
2242	8829	23182
2444	8829	23183
2534	8829	23184
5361	8829	23185
387	8829	23186
10371	8829	23187
4905	5864	23188
22999	4905	23189
4905	6616	23191
4905	6804	23193
112755	4905	23195
2054	4905	23197
4905	6812	23199
23208	4905	23201
4905	91683	23202
4905	83849	23203
4905	6857	23204
127833	4905	23205
4905	84258	23206
4905	6861	23207
148281	4905	23208
4905	9066	23209
10497	4905	23210
440279	4905	23212
201294	4905	23214
4905	6843	23216
4907	978	23217
9423	998	23223
4773	9423	23224
4775	9423	23225
4776	9423	23226
5286	9423	23227
5287	9423	23228
5290	9423	23229
5291	9423	23230
5293	9423	23231
5294	9423	23232
5295	9423	23233
5296	9423	23234
8503	9423	23235
23533	9423	23236
5335	9423	23237
5336	9423	23238
5879	9423	23239
5880	9423	23240
58480	9423	23241
219699	9423	23242
8633	9423	23243
137970	9423	23244
7408	9423	23245
4917	998	23246
4773	4917	23247
4775	4917	23248
4776	4917	23249
4917	5286	23250
4917	5287	23251
4917	5290	23252
4917	5291	23253
4917	5293	23254
4917	5294	23255
4917	5295	23256
4917	5296	23257
4917	8503	23258
23533	4917	23259
4917	5335	23260
4917	5336	23261
4917	5879	23262
4917	5880	23263
4917	58480	23264
219699	4917	23265
4917	8633	23266
137970	4917	23267
4917	7408	23268
59277	998	23269
4773	59277	23271
4775	59277	23272
4776	59277	23273
55742	59277	23274
29780	59277	23275
5286	59277	23276
5287	59277	23277
5290	59277	23278
5291	59277	23279
5293	59277	23280
5294	59277	23281
5295	59277	23282
5296	59277	23283
59277	8503	23284
23533	59277	23285
5335	59277	23286
5336	59277	23287
2185	59277	23288
5747	59277	23289
5829	59277	23290
5879	59277	23291
5880	59277	23292
58480	59277	23293
59277	7094	23294
219699	59277	23295
59277	8633	23296
137970	59277	23297
59277	7408	23298
59277	7414	23299
22854	998	23300
22854	4773	23301
22854	4775	23302
22854	4776	23303
22854	5286	23304
22854	5287	23305
22854	5290	23306
22854	5291	23307
22854	5293	23308
22854	5294	23309
22854	5295	23310
22854	5296	23311
22854	8503	23312
22854	23533	23313
22854	5335	23314
22854	5336	23315
22854	5879	23316
22854	5880	23317
22854	58480	23318
219699	22854	23319
22854	8633	23320
137970	22854	23321
22854	7408	23322
84628	998	23323
4773	84628	23324
4775	84628	23325
4776	84628	23326
5286	84628	23327
5287	84628	23328
5290	84628	23329
5291	84628	23330
5293	84628	23331
5294	84628	23332
5295	84628	23333
5296	84628	23334
84628	8503	23335
23533	84628	23336
5335	84628	23337
5336	84628	23338
5879	84628	23339
5880	84628	23340
58480	84628	23341
219699	84628	23342
84628	8633	23343
137970	84628	23344
7408	84628	23345
4851	8650	23346
4853	8650	23348
4854	8650	23350
4855	8650	23352
4967	8802	23354
4985	5173	23355
4985	5179	23356
4985	5443	23357
4986	5173	23358
10133	58	23359
10133	59	23360
10133	345651	23361
10133	60	23362
10133	70	23363
10133	71	23364
10133	72	23365
10097	10133	23366
10133	4218	23367
10133	81027	23368
10133	7280	23369
10133	347733	23370
10133	10381	23371
10133	10382	23372
10133	10383	23373
10133	84617	23374
10133	347688	23375
10133	203068	23376
445	5009	23377
10552	29993	23378
10095	29993	23380
29993	81873	23382
10092	29993	23384
29993	6457	23386
29993	8867	23387
29993	8976	23388
5058	58	23389
5058	59	23390
345651	5058	23391
5058	60	23392
5058	70	23393
5058	71	23394
5058	72	23395
5058	572	23396
5058	581	23398
5058	598	23399
5058	596	23400
5058	999	23401
1499	5058	23402
2932	5058	23404
3984	5058	23406
5058	5602	23408
5058	5599	23410
5058	5601	23412
5058	5879	23414
5058	5894	23415
5058	6093	23416
5058	6615	23417
3925	5058	23419
5058	81551	23421
5058	7409	23423
5058	7410	23424
10451	5058	23425
5058	7454	23426
5062	58	23427
5062	59	23428
345651	5062	23429
5062	60	23430
5062	70	23431
5062	71	23432
5062	72	23433
3984	5062	23434
5062	5602	23436
5062	5599	23438
5062	5601	23440
5062	5879	23442
5062	6093	23443
3925	5062	23444
5062	81551	23446
5062	7409	23448
5062	7410	23449
10451	5062	23450
5062	7454	23451
5063	58	23452
5063	59	23453
345651	5063	23454
5063	60	23455
5063	70	23456
5063	71	23457
5063	72	23458
3984	5063	23459
5063	5602	23461
5063	5599	23463
5063	5601	23465
5063	5879	23467
5063	6093	23468
3925	5063	23469
5063	81551	23471
5063	7409	23473
5063	7410	23474
10451	5063	23475
5063	7454	23476
10298	58	23477
10298	59	23478
10298	345651	23479
10298	60	23480
10298	70	23481
10298	71	23482
10298	72	23483
10298	3984	23484
10298	6093	23486
10298	3925	23487
10298	81551	23489
57144	58	23491
57144	59	23492
345651	57144	23493
57144	60	23494
57144	70	23495
57144	71	23496
57144	72	23497
3984	57144	23498
57144	6093	23500
3925	57144	23501
57144	81551	23503
56924	58	23505
56924	59	23506
345651	56924	23507
56924	60	23508
56924	70	23509
56924	71	23510
56924	72	23511
3984	56924	23512
56924	6093	23514
3925	56924	23515
56924	81551	23517
53354	79717	23519
79717	80025	23520
79646	79717	23521
55229	79717	23522
2185	55742	23523
55742	5747	23524
55742	5829	23525
55742	7094	23526
55742	7414	23527
2185	29780	23528
29780	5747	23529
29780	5829	23530
29780	7094	23531
29780	7414	23532
5095	84693	23533
5096	84693	23535
1431	5091	23537
5105	5313	23538
5105	5315	23539
5111	5422	23540
5111	5424	23541
5111	5425	23542
5111	5557	23543
5111	5981	23544
5111	5982	23545
5111	5983	23546
5111	5984	23547
5111	5985	23548
5111	6118	23549
5111	7150	23550
5111	7153	23551
5111	7155	23552
2782	5132	23553
2783	5132	23554
5132	59345	23555
2790	5132	23556
5132	55970	23557
5132	51764	23558
5132	54331	23559
2785	5132	23560
2786	5132	23561
2787	5132	23562
2788	5132	23563
5132	94235	23564
2792	5132	23565
2793	5132	23566
5145	5148	23567
5148	5158	23568
2549	5154	23569
5154	9846	23570
5154	9402	23571
10750	5154	23572
2885	5154	23573
3716	5154	23574
3717	5154	23576
3718	5154	23578
4690	5154	23580
5154	8440	23582
5154	5156	23584
5154	5159	23585
5154	5157	23586
5154	5286	23587
5154	5287	23588
5154	5289	23589
5154	5290	23590
5154	5291	23591
5154	5293	23592
5154	5294	23593
5154	5295	23594
5154	5296	23595
5154	8503	23596
23533	5154	23597
5154	5335	23598
5154	5336	23600
5154	5921	23602
5154	5922	23604
100271927	5154	23606
10156	5154	23608
5154	6464	23610
25759	5154	23611
5154	53358	23612
5154	6654	23613
5154	6655	23614
5154	7409	23615
5154	7410	23617
10451	5154	23619
2549	5155	23621
5155	9846	23622
5155	9402	23623
10750	5155	23624
2885	5155	23625
3716	5155	23626
3717	5155	23628
3718	5155	23630
4690	5155	23632
5155	8440	23634
5155	5156	23636
5155	5159	23637
5155	5157	23638
5155	5286	23639
5155	5287	23640
5155	5289	23641
5155	5290	23642
5155	5291	23643
5155	5293	23644
5155	5294	23645
5155	5295	23646
5155	5296	23647
5155	8503	23648
23533	5155	23649
5155	5335	23650
5155	5336	23652
5155	5921	23654
5155	5922	23656
100271927	5155	23658
10156	5155	23660
5155	6464	23662
25759	5155	23663
5155	53358	23664
5155	6654	23665
5155	6655	23666
5155	7409	23667
5155	7410	23669
10451	5155	23671
3716	56034	23673
5156	56034	23674
5159	56034	23675
5286	56034	23676
5287	56034	23677
5289	56034	23678
5290	56034	23679
5291	56034	23680
5293	56034	23681
5294	56034	23682
5295	56034	23683
5296	56034	23684
56034	8503	23685
5335	56034	23686
5336	56034	23687
56034	5921	23688
56034	6464	23689
3716	80310	23690
5156	80310	23691
5159	80310	23692
5286	80310	23693
5287	80310	23694
5289	80310	23695
5290	80310	23696
5291	80310	23697
5293	80310	23698
5294	80310	23699
5295	80310	23700
5296	80310	23701
80310	8503	23702
5335	80310	23703
5336	80310	23704
5921	80310	23705
6464	80310	23706
2549	5156	23707
5156	9846	23708
5156	9402	23709
10750	5156	23710
2885	5156	23711
3716	5156	23712
3717	5156	23714
3718	5156	23716
4690	5156	23718
5156	8440	23720
5156	5159	23722
5156	5157	23723
5156	5286	23724
5156	5287	23725
5156	5289	23726
5156	5290	23727
5156	5291	23728
5156	5293	23729
5156	5294	23730
5156	5295	23731
5156	5296	23732
5156	8503	23733
23533	5156	23734
5156	5335	23735
5156	5336	23737
5156	5921	23739
5156	5922	23741
100271927	5156	23743
10156	5156	23745
5156	6464	23747
25759	5156	23748
5156	53358	23749
5156	6654	23750
5156	6655	23751
5156	7409	23752
5156	7410	23754
10451	5156	23756
2549	5159	23758
5159	9846	23759
5159	9402	23760
10750	5159	23761
2885	5159	23762
3716	5159	23763
3717	5159	23765
3718	5159	23767
4690	5159	23769
5159	8440	23771
5159	5286	23773
5159	5287	23774
5159	5289	23775
5159	5290	23776
5159	5291	23777
5159	5293	23778
5159	5294	23779
5159	5295	23780
5159	5296	23781
5159	8503	23782
23533	5159	23783
5159	5335	23784
5159	5336	23786
5159	5921	23788
5159	5922	23790
100271927	5159	23792
10156	5159	23794
5159	6464	23796
25759	5159	23797
5159	53358	23798
5159	6654	23799
5159	6655	23800
5159	7409	23801
5159	7410	23803
10451	5159	23805
2549	5157	23807
5157	9846	23808
5157	9402	23809
10750	5157	23810
2885	5157	23811
3716	5157	23812
3717	5157	23814
3718	5157	23816
4690	5157	23818
5157	8440	23820
5157	5289	23822
5157	5290	23823
5157	5291	23824
5157	5293	23825
5157	5294	23826
5157	5295	23827
5157	5296	23828
5157	8503	23829
23533	5157	23830
5157	5335	23831
5157	5336	23833
5157	5921	23835
5157	5922	23837
100271927	5157	23839
10156	5157	23841
5157	6464	23843
25759	5157	23844
5157	53358	23845
5157	6654	23846
5157	6655	23847
5157	7409	23848
5157	7410	23850
10451	5157	23852
47	5160	23854
171425	5160	23855
1431	5160	23856
5105	5160	23857
47	5161	23858
171425	5161	23859
1431	5161	23860
5105	5161	23861
1431	5164	23862
207	5170	23863
208	5170	23865
10000	5170	23867
3632	5170	23869
5170	6195	23871
5170	6197	23872
5170	6198	23873
5170	6199	23875
2224	23590	23877
55163	8566	23880
369	5037	23881
5037	673	23882
5037	5894	23883
157310	369	23884
157310	673	23885
157310	5894	23886
406	5187	23887
5187	9575	23888
406	8864	23889
8864	9575	23890
406	8863	23891
8863	9575	23892
2829	5197	23893
2829	5196	23894
226	5211	23895
226	5213	23896
2023	5224	23897
2026	5224	23898
2023	441531	23899
2026	441531	23900
22934	5226	23901
5230	669	23902
5224	5230	23903
441531	5230	23904
26227	29968	23905
207	90102	23906
208	90102	23908
10000	90102	23910
3265	90102	23912
22808	90102	23913
4893	90102	23914
5286	90102	23915
5287	90102	23916
5289	90102	23917
5290	90102	23918
5291	90102	23919
5293	90102	23920
5294	90102	23921
23533	90102	23922
5335	90102	23923
5336	90102	23924
5578	90102	23925
5579	90102	23926
5580	90102	23927
5581	90102	23928
5582	90102	23929
5583	90102	23930
5584	90102	23931
5588	90102	23932
5590	90102	23933
5587	90102	23934
25865	90102	23935
23683	90102	23936
5921	90102	23937
5922	90102	23938
100271927	90102	23939
10156	90102	23940
90102	9462	23941
22800	90102	23942
6237	90102	23943
6464	90102	23944
25759	90102	23945
53358	90102	23946
6654	90102	23947
6655	90102	23948
6772	90102	23949
6773	90102	23950
6774	90102	23951
6775	90102	23952
6776	90102	23953
6777	90102	23954
6778	90102	23955
6772	8554	23956
6774	8554	23958
6775	8554	23960
6776	8554	23962
6777	8554	23964
6778	8554	23966
6772	9063	23968
6774	9063	23970
6775	9063	23972
6776	9063	23974
6777	9063	23976
6778	9063	23978
10401	6772	23980
10401	6774	23982
10401	6775	23984
10401	6776	23986
10401	6777	23988
10401	6778	23990
51588	6772	23992
207	5286	23994
208	5286	23996
10000	5286	23998
392	5286	24000
23779	5286	24001
3265	5286	24004
22808	5286	24005
4893	5286	24006
5286	5290	24007
23236	5286	24008
5286	5330	24009
5286	5331	24010
5286	5332	24011
5286	5333	24012
5286	84812	24013
51196	5286	24014
5286	5335	24015
5286	5336	24017
5286	5334	24019
5286	89869	24020
5286	5578	24021
5286	5579	24022
5286	5580	24023
5286	5581	24024
5286	5582	24025
5286	5583	24026
5286	5584	24027
5286	5588	24028
5286	5590	24029
5286	5587	24030
25865	5286	24031
23683	5286	24032
5286	55615	24033
5286	5747	24034
5286	5777	24035
5286	5921	24036
5286	5922	24037
100271927	5286	24038
10156	5286	24039
5286	9462	24040
22800	5286	24041
