random_means,random_medians,top_k_mean,top_k_median,k,0,1,2-5,6-10,11-20,21+,network,Name,method,weighted_mean,size
0.21,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.21,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.08,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.3,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.29,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.19,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.12,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.11,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.17,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.19,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.15,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.23,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.13,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.23,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.09,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.2,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.18,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.2,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.26,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.17,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.35,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.13,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.15,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.24,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.15,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.29,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.15,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.21,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.09,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.26,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.15,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.16,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.3,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.08,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.17,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.12,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.3,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.19,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.13,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.16,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.13,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.17,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.13,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.26,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.2,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.15,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.13,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.13,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.18,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.18,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.17,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.16,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.08,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.25,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.15,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.11,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.11,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.05,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.14,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.24,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.21,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.14,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.19,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.09,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.1,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.18,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.43,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.14,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.19,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.16,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.16,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.37,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.15,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.09,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.11,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.19,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.19,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.1,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.17,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.08,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.17,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.2,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.13,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.16,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.14,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.27,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.15,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.17,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.18,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.19,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.23,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.18,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.18,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.24,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.23,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.08,0.0,7.386138613861386,6.0,100,1,1,45,34,15,5,genemania.2021_90,GeneMANIA,L3,5.65,1164495.0
0.36,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.17,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.26,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.21,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.27,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.23,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.3,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.13,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.24,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.19,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.2,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.39,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.21,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.27,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.31,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.19,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.18,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.1,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.19,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.33,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.15,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.21,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.19,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.39,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.18,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.11,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.29,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.23,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.11,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.24,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.2,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.15,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.25,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.15,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.2,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.39,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.19,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.16,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.22,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.32,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.2,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.19,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.18,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.28,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.31,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.27,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.12,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.35,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.21,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.3,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.12,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.21,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.42,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.24,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.22,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.12,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.23,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.22,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.13,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.19,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.09,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.2,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.14,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.18,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.06,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.25,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.13,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.13,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.22,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.33,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.31,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.09,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.28,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.46,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.23,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.31,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.31,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.16,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.09,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.21,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.2,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.37,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.25,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.25,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.12,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.26,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.25,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.18,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.17,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.16,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.44,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.28,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.18,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.14,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.11,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.36,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.12,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.26,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.24,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
0.22,0.0,0.1386138613861386,0.0,100,90,9,2,0,0,0,giant_90,GIANT,L3,0.13,3540303.0
1.52,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.23,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.5,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.14,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.5,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.69,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.34,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.09,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.54,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.23,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.67,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.17,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.5,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.47,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.61,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.25,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.28,0.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.43,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.53,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.58,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.8,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.06,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.57,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.17,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.21,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.33,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.26,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.53,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.45,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.3,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.27,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.39,0.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.33,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.23,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
1.23,1.0,15.366336633663366,17.0,100,0,1,8,14,58,20,havugimana,Havugimana,L3,11.59,13965.0
