	GeneA	GeneB
13552	7203	10694
13553	10574	10694
13554	10575	22948
13555	7203	10575
13556	10574	10575
13557	7203	22948
13558	10574	22948
13559	7203	10574
13560	5082	6950
13561	5082	10576
13562	5082	10575
13563	5082	22948
13564	5082	7203
13565	5082	10574
13566	5082	10694
13567	908	5082
13568	1240	2782
13569	1240	54331
13570	1240	2770
13571	1240	5919
13572	2782	5919
13573	5919	54331
13574	2770	5919
13575	5300	5579
13576	6950	10681
13577	7203	10681
13578	10574	10681
13579	5082	10681
13580	10576	10681
13581	10575	10681
13582	10681	22948
13583	10681	10694
13584	908	10681
13585	3188	3842
13586	2554	2561
13587	2561	2566
13588	2554	2566
13589	6923	23588
13590	6921	23588
13591	7846	10383
13592	567	3107
13593	989	346288
13594	3493	5284
13595	2204	3493
13596	3493	3512
13597	2204	5284
13598	3512	5284
13599	2204	3512
13600	111	2782
13601	111	54331
13602	2778	23432
13603	8968	165918
13604	7323	8968
13605	8370	165918
13606	7323	8370
13607	8335	165918
13608	7323	8335
13609	8970	165918
13610	7323	8970
13611	7323	165918
13612	7314	8968
13613	7314	8370
13614	7314	8335
13615	7314	8970
13616	7314	165918
13617	6868	79651
13618	5518	5520
13619	5518	116224
13620	5515	5520
13621	5520	116224
13622	5515	116224
13623	8408	9821
13624	9776	9821
13625	8408	9776
13626	25913	100134934
13627	79991	100134934
13628	25913	79991
13629	5289	22863
13630	5289	8678
13631	5289	30849
13632	8678	22863
13633	22863	30849
13634	8678	30849
13635	567	3725
13636	837	3606
13637	5460	8968
13638	5460	8370
13639	5460	8338
13640	5460	8349
13641	8338	8968
13642	8349	8968
13643	8338	8370
13644	8349	8370
13645	8338	8349
13646	578	581
13647	889	5908
13648	10273	26511
13649	834	3606
13650	8314	171023
13651	7316	8314
13652	7316	171023
13653	5499	5514
13654	114548	140609
13655	846	2782
13656	2776	2782
13657	846	54331
13658	2776	54331
13659	846	2776
13660	846	2773
13661	865	6923
13662	5525	6923
13663	865	6921
13664	5525	6921
13665	865	5525
13666	267	7327
13667	11337	58476
13668	2782	338557
13669	54331	338557
13670	2782	2867
13671	2867	54331
13672	2782	2864
13673	2864	54331
13674	10376	203068
13675	6890	6891
13676	7316	9683
13677	6890	440093
13678	6891	440093
13679	5897	440093
13680	3845	5894
13681	2896	6272
13682	4102	25853
13683	1642	25853
13684	1642	4102
13685	5469	51586
13686	5469	10025
13687	5469	9440
13688	5469	54797
13689	5469	9477
13690	5469	9412
13691	5469	6837
13692	5469	9439
13693	5469	9862
13694	5469	81857
13695	5469	29079
13696	5469	9442
13697	5469	80306
13698	5469	55588
13699	5469	90390
13700	5469	51003
13701	5469	9969
13702	5469	10001
13703	5469	9443
13704	5469	112950
13705	5469	55090
13706	5469	84246
13707	5469	400569
13708	5469	9282
13709	10025	51586
13710	9440	51586
13711	51586	54797
13712	9477	51586
13713	9412	51586
13714	6837	51586
13715	9439	51586
13716	9862	51586
13717	51586	81857
13718	29079	51586
13719	9442	51586
13720	51586	80306
13721	51586	55588
13722	51586	90390
13723	51003	51586
13724	9969	51586
13725	10001	51586
13726	9443	51586
13727	51586	112950
13728	51586	55090
13729	51586	84246
13730	51586	400569
13731	9282	51586
13732	9440	10025
13733	10025	54797
13734	9477	10025
13735	9412	10025
13736	6837	10025
13737	9439	10025
13738	9862	10025
13739	10025	81857
13740	10025	29079
13741	9442	10025
13742	10025	80306
13743	10025	55588
13744	10025	90390
13745	10025	51003
13746	9969	10025
13747	10001	10025
13748	9443	10025
13749	10025	112950
13750	10025	55090
13751	10025	84246
13752	10025	400569
13753	9282	10025
13754	9440	54797
13755	9440	9477
13756	9412	9440
13757	6837	9440
13758	9439	9440
13759	9440	9862
13760	9440	81857
13761	9440	29079
13762	9440	9442
13763	9440	80306
13764	9440	55588
13765	9440	90390
13766	9440	51003
13767	9440	9969
13768	9440	10001
13769	9440	9443
13770	9440	112950
13771	9440	55090
13772	9440	84246
13773	9440	400569
13774	9282	9440
13775	9477	54797
13776	9412	54797
13777	6837	54797
13778	9439	54797
13779	9862	54797
13780	54797	81857
13781	29079	54797
13782	9442	54797
13783	54797	80306
13784	54797	55588
13785	54797	90390
13786	51003	54797
13787	9969	54797
13788	10001	54797
13789	9443	54797
13790	54797	112950
13791	54797	55090
13792	54797	84246
13793	54797	400569
13794	9282	54797
13795	9412	9477
13796	6837	9477
13797	9439	9477
13798	9477	9862
13799	9477	81857
13800	9477	29079
13801	9442	9477
13802	9477	80306
13803	9477	55588
13804	9477	90390
13805	9477	51003
13806	9477	9969
13807	9477	10001
13808	9443	9477
13809	9477	112950
13810	9477	55090
13811	9477	84246
13812	9477	400569
13813	9282	9477
13814	6837	9412
13815	9412	9439
13816	9412	9862
13817	9412	81857
13818	9412	29079
13819	9412	9442
13820	9412	80306
13821	9412	55588
13822	9412	90390
13823	9412	51003
13824	9412	9969
13825	9412	10001
13826	9412	9443
13827	9412	112950
13828	9412	55090
13829	9412	84246
13830	9412	400569
13831	9282	9412
13832	6837	9439
13833	6837	9862
13834	6837	81857
13835	6837	29079
13836	6837	9442
13837	6837	80306
13838	6837	55588
13839	6837	90390
13840	6837	51003
13841	6837	9969
13842	6837	10001
13843	6837	9443
13844	6837	112950
13845	6837	55090
13846	6837	84246
13847	6837	400569
13848	6837	9282
13849	9439	9862
13850	9439	81857
13851	9439	29079
13852	9439	9442
13853	9439	80306
13854	9439	55588
13855	9439	90390
13856	9439	51003
13857	9439	9969
13858	9439	10001
13859	9439	9443
13860	9439	112950
13861	9439	55090
13862	9439	84246
13863	9439	400569
13864	9282	9439
13865	9862	81857
13866	9862	29079
13867	9442	9862
13868	9862	80306
13869	9862	55588
13870	9862	90390
13871	9862	51003
13872	9862	9969
13873	9862	10001
13874	9443	9862
13875	9862	112950
13876	9862	55090
13877	9862	84246
13878	9862	400569
13879	9282	9862
13880	29079	81857
13881	9442	81857
13882	80306	81857
13883	55588	81857
13884	81857	90390
13885	51003	81857
13886	9969	81857
13887	10001	81857
13888	9443	81857
13889	81857	112950
13890	55090	81857
13891	81857	84246
13892	81857	400569
13893	9282	81857
13894	9442	29079
13895	29079	80306
13896	29079	55588
13897	29079	90390
13898	29079	51003
13899	9969	29079
13900	10001	29079
13901	9443	29079
13902	29079	112950
13903	29079	55090
13904	29079	84246
13905	29079	400569
13906	9282	29079
13907	9442	80306
13908	9442	55588
13909	9442	90390
13910	9442	51003
13911	9442	9969
13912	9442	10001
13913	9442	9443
13914	9442	112950
13915	9442	55090
13916	9442	84246
13917	9442	400569
13918	9282	9442
13919	55588	80306
13920	80306	90390
13921	51003	80306
13922	9969	80306
13923	10001	80306
13924	9443	80306
13925	80306	112950
13926	55090	80306
13927	80306	84246
13928	80306	400569
13929	9282	80306
13930	55588	90390
13931	51003	55588
13932	9969	55588
13933	10001	55588
13934	9443	55588
13935	55588	112950
13936	55090	55588
13937	55588	84246
13938	55588	400569
13939	9282	55588
13940	51003	90390
13941	9969	90390
13942	10001	90390
13943	9443	90390
13944	90390	112950
13945	55090	90390
13946	84246	90390
13947	90390	400569
13948	9282	90390
13949	9969	51003
13950	10001	51003
13951	9443	51003
13952	51003	112950
13953	51003	55090
13954	51003	84246
13955	51003	400569
13956	9282	51003
13957	9969	10001
13958	9443	9969
13959	9969	112950
13960	9969	55090
13961	9969	84246
13962	9969	400569
13963	9282	9969
13964	9443	10001
13965	10001	112950
13966	10001	55090
13967	10001	84246
13968	10001	400569
13969	9282	10001
13970	9443	112950
13971	9443	55090
13972	9443	84246
13973	9443	400569
13974	9282	9443
13975	55090	112950
13976	84246	112950
13977	112950	400569
13978	9282	112950
13979	55090	84246
13980	55090	400569
13981	9282	55090
13982	84246	400569
13983	9282	84246
13984	9282	400569
13985	891	64682
13986	891	10393
13987	891	25847
13988	891	29882
13989	891	51433
13990	891	11065
13991	891	51343
13992	891	8697
13993	891	51434
13994	891	51529
13995	891	25906
13996	891	246184
13997	891	119504
13998	891	29945
13999	891	996
14000	891	8881
14001	11065	27338
14002	891	27338
14003	3845	5478
14004	3265	5478
14005	4893	5478
14006	3122	8926
14007	3123	8926
14008	3105	28966
14009	567	28966
14010	3685	3696
14011	4878	4881
14012	8370	22933
14013	9100	10146
14014	4076	10146
14015	1642	8816
14016	8816	79016
14017	1439	3567
14018	1439	3568
14019	3567	3568
14020	22914	100507436
14021	8891	8893
14022	8892	8893
14023	8890	8893
14024	8891	8892
14025	8890	8891
14026	8890	8892
14027	1967	8893
14028	1967	8892
14029	1967	8890
14030	1967	8891
14031	3122	7431
14032	3123	7431
14033	5518	10776
14034	5520	10776
14035	5515	10776
14036	8347	165918
14037	7476	79971
14038	811	7476
14039	811	79971
14040	7476	8434
14041	8434	79971
14042	79971	89780
14043	811	89780
14044	51185	58525
14045	1642	58525
14046	51185	57167
14047	1642	57167
14048	5894	11140
14049	2770	6346
14050	2782	6346
14051	6346	54331
14052	5518	5528
14053	5515	5528
14054	2778	6869
14055	2778	6863
14056	2782	6869
14057	2782	6863
14058	6869	54331
14059	6863	54331
14060	6863	6869
14061	8085	200424
14062	3481	3643
14063	2066	3084
14064	685	2066
14065	2064	2066
14066	685	2064
14067	2064	3084
14068	5499	5510
14069	5499	6992
14070	5510	6992
14071	1788	7316
14072	2782	54442
14073	54331	54442
14074	8452	54442
14075	2782	8452
14076	8452	54331
14077	2778	2827
14078	2782	2827
14079	2827	54331
14080	9798	23473
14081	2770	3354
14082	2782	3354
14083	3354	54331
14084	6827	25920
14085	7469	7936
14086	6827	7469
14087	6827	7936
14088	6829	7936
14089	6827	51497
14090	154	2782
14091	154	54331
14092	5982	79915
14093	5985	79915
14094	5984	79915
14095	5983	79915
14096	5111	79915
14097	5982	5985
14098	5982	5984
14099	5982	5983
14100	5111	5982
14101	5984	5985
14102	5983	5985
14103	5111	5985
14104	5983	5984
14105	5111	5984
14106	5111	5983
14107	629	718
14108	6917	51497
14109	6917	7469
14110	6829	6917
14111	5982	63922
14112	5985	63922
14113	5984	63922
14114	5983	63922
14115	5111	63922
14116	154	2778
14117	2281	6262
14118	2776	5331
14119	2782	5331
14120	5331	54331
14121	2902	116443
14122	8720	79794
14123	5515	5529
14124	5518	5529
14125	2782	3356
14126	3356	54331
14127	1104	5901
14128	808	6262
14129	808	2281
14130	7280	60509
14131	7283	10376
14132	3117	3630
14133	3119	3630
14134	3169	8968
14135	3169	8370
14136	3169	8335
14137	3169	8970
14138	8968	948538
14139	8370	948538
14140	8335	948538
14141	8970	948538
14142	3169	948538
14143	3008	8968
14144	3008	8370
14145	3008	8335
14146	3008	8970
14147	3008	3169
14148	1036	7428
14149	1036	6923
14150	1036	6921
14151	3684	5764
14152	10426	440145
14153	60	10426
14154	85378	440145
14155	60	85378
14156	60	440145
14157	10844	440145
14158	7283	440145
14159	27229	440145
14160	114791	440145
14161	60	10844
14162	60	7283
14163	60	27229
14164	60	114791
14165	10376	10426
14166	10381	10426
14167	10376	440145
14168	10381	440145
14169	10376	114791
14170	10381	114791
14171	10376	85378
14172	60	10376
14173	10376	10844
14174	10376	27229
14175	7283	10381
14176	10381	85378
14177	60	10381
14178	10381	10844
14179	10381	27229
14180	6794	51719
14181	51719	92335
14182	6794	92335
14183	2770	50840
14184	2782	50840
14185	50840	54331
14186	710	716
14187	2746	84861
14188	808	3785
14189	8887	11337
14190	8887	9821
14191	2778	134864
14192	2782	134864
14193	54331	134864
14194	2771	134864
14195	7469	8732
14196	8732	51497
14197	8732	25920
14198	7936	8732
14199	2778	83550
14200	2782	83550
14201	54331	83550
14202	2965	4331
14203	2966	4331
14204	2967	4331
14205	4331	404672
14206	4331	6873
14207	4331	6874
14208	4331	6878
14209	4331	129685
14210	4331	6880
14211	4331	6881
14212	4331	6883
14213	2958	4331
14214	2957	4331
14215	2959	4331
14216	2962	4331
14217	4331	83860
14218	4331	6882
14219	4331	6884
14220	4331	6872
14221	4331	6877
14222	4331	6879
14223	4331	6908
14224	2963	4331
14225	2960	4331
14226	2961	4331
14227	2968	4331
14228	2071	4331
14229	2068	4331
14230	2965	2966
14231	2965	2967
14232	2965	404672
14233	2965	6873
14234	2965	6874
14235	2965	6878
14236	2965	129685
14237	2965	6880
14238	2965	6881
14239	2965	6883
14240	2958	2965
14241	2957	2965
14242	2959	2965
14243	2962	2965
14244	2965	83860
14245	2965	6882
14246	2965	6884
14247	2965	6872
14248	2965	6877
14249	2965	6879
14250	2965	6908
14251	2963	2965
14252	2960	2965
14253	2961	2965
14254	2965	2968
14255	2071	2965
14256	2068	2965
14257	2966	6873
14258	2966	6874
14259	2966	6878
14260	2966	129685
14261	2966	6880
14262	2966	6881
14263	2966	6883
14264	2966	83860
14265	2966	6882
14266	2966	6884
14267	2966	6872
14268	2966	6877
14269	2966	6879
14270	2967	6873
14271	2967	6874
14272	2967	6878
14273	2967	129685
14274	2967	6880
14275	2967	6881
14276	2967	6883
14277	2967	83860
14278	2967	6882
14279	2967	6884
14280	2967	6872
14281	2967	6877
14282	2967	6879
14283	6873	404672
14284	6874	404672
14285	6878	404672
14286	129685	404672
14287	6880	404672
14288	6881	404672
14289	6883	404672
14290	83860	404672
14291	6882	404672
14292	6884	404672
14293	6872	404672
14294	6877	404672
14295	6879	404672
14296	6873	6874
14297	6873	6880
14298	6873	6881
14299	6873	6883
14300	2959	6873
14301	2962	6873
14302	6873	83860
14303	6873	6882
14304	6873	6884
14305	6873	6877
14306	2963	6873
14307	2960	6873
14308	2961	6873
14309	2968	6873
14310	2071	6873
14311	2068	6873
14312	6874	6878
14313	6874	129685
14314	6874	6880
14315	6874	6881
14316	6874	6883
14317	2958	6874
14318	2957	6874
14319	2959	6874
14320	2962	6874
14321	6874	83860
14322	6874	6882
14323	6874	6884
14324	6872	6874
14325	6874	6877
14326	6874	6879
14327	6874	6908
14328	2963	6874
14329	2960	6874
14330	2961	6874
14331	2968	6874
14332	2071	6874
14333	2068	6874
14334	6878	6880
14335	6878	6881
14336	6878	6883
14337	2959	6878
14338	2962	6878
14339	6878	83860
14340	6878	6882
14341	6878	6884
14342	6877	6878
14343	2963	6878
14344	2960	6878
14345	2961	6878
14346	2968	6878
14347	2071	6878
14348	2068	6878
14349	6880	129685
14350	6883	129685
14351	2959	129685
14352	2962	129685
14353	83860	129685
14354	6882	129685
14355	6884	129685
14356	6877	129685
14357	2963	129685
14358	2960	129685
14359	2961	129685
14360	2968	129685
14361	2071	129685
14362	2068	129685
14363	6880	6881
14364	6880	6883
14365	2958	6880
14366	2957	6880
14367	2959	6880
14368	2962	6880
14369	6880	83860
14370	6880	6882
14371	6880	6884
14372	6872	6880
14373	6877	6880
14374	6879	6880
14375	6880	6908
14376	2963	6880
14377	2960	6880
14378	2961	6880
14379	2968	6880
14380	2071	6880
14381	2068	6880
14382	6881	6883
14383	2958	6881
14384	2957	6881
14385	2959	6881
14386	2962	6881
14387	6881	83860
14388	6881	6882
14389	6881	6884
14390	6872	6881
14391	6877	6881
14392	6879	6881
14393	6881	6908
14394	2963	6881
14395	2960	6881
14396	2961	6881
14397	2968	6881
14398	2071	6881
14399	2068	6881
14400	2958	6883
14401	2957	6883
14402	2959	6883
14403	2962	6883
14404	6883	83860
14405	6882	6883
14406	6883	6884
14407	6872	6883
14408	6877	6883
14409	6879	6883
14410	6883	6908
14411	2963	6883
14412	2960	6883
14413	2961	6883
14414	2968	6883
14415	2071	6883
14416	2068	6883
14417	2958	83860
14418	2958	6882
14419	2958	6884
14420	2958	6877
14421	2957	83860
14422	2957	6882
14423	2957	6884
14424	2957	6877
14425	2959	83860
14426	2959	6882
14427	2959	6884
14428	2959	6872
14429	2959	6877
14430	2959	6879
14431	2962	83860
14432	2962	6882
14433	2962	6884
14434	2962	6872
14435	2962	6877
14436	2962	6879
14437	6882	83860
14438	6884	83860
14439	6872	83860
14440	6877	83860
14441	6879	83860
14442	6908	83860
14443	2963	83860
14444	2960	83860
14445	2961	83860
14446	2968	83860
14447	2071	83860
14448	2068	83860
14449	6882	6884
14450	6872	6882
14451	6877	6882
14452	6879	6882
14453	6882	6908
14454	2963	6882
14455	2960	6882
14456	2961	6882
14457	2968	6882
14458	2071	6882
14459	2068	6882
14460	6872	6884
14461	6877	6884
14462	6879	6884
14463	6884	6908
14464	2963	6884
14465	2960	6884
14466	2961	6884
14467	2968	6884
14468	2071	6884
14469	2068	6884
14470	6872	6877
14471	2963	6872
14472	2960	6872
14473	2961	6872
14474	2968	6872
14475	2071	6872
14476	2068	6872
14477	6877	6879
14478	6877	6908
14479	2963	6877
14480	2960	6877
14481	2961	6877
14482	2968	6877
14483	2071	6877
14484	2068	6877
14485	2963	6879
14486	2960	6879
14487	2961	6879
14488	2968	6879
14489	2071	6879
14490	2068	6879
14491	2770	134864
14492	775	781
14493	775	784
14494	781	784
14495	1535	653361
14496	1535	4688
14497	1535	5879
14498	1536	653361
14499	1536	4688
14500	1536	5879
14501	4688	653361
14502	5879	653361
14503	4688	5879
14504	8968	10600
14505	8370	10600
14506	8335	10600
14507	10600	85236
14508	7314	10600
14509	7314	85236
14510	29128	359787
14511	846	2771
14512	8453	220388
14513	10116	220388
14514	6921	220388
14515	6923	220388
14516	9978	220388
14517	4738	10116
14518	1523	8453
14519	1523	10116
14520	1523	6921
14521	1523	6923
14522	1523	9978
14523	1642	55626
14524	408	554
14525	2782	5367
14526	2782	2847
14527	5367	54331
14528	2847	54331
14529	2770	5367
14530	2770	2847
14531	2847	5367
14532	2782	84539
14533	54331	84539
14534	5367	84539
14535	567	3845
14536	3105	3845
14537	3364	5883
14538	5810	5883
14539	5883	83695
14540	3364	5810
14541	3364	83695
14542	5810	83695
14543	2770	2827
14544	11091	23067
14545	84109	227717
14546	6944	8968
14547	8968	10467
14548	8968	10856
14549	60	8968
14550	86	8968
14551	8968	55929
14552	8089	8968
14553	8968	10847
14554	8968	64431
14555	8607	8968
14556	6944	10467
14557	6944	8334
14558	6944	8089
14559	6944	8347
14560	6944	8370
14561	6944	10847
14562	6944	64431
14563	10467	10856
14564	60	10467
14565	8334	10467
14566	86	10467
14567	10467	55929
14568	8089	10467
14569	8347	10467
14570	8370	10467
14571	10467	10847
14572	10467	64431
14573	8607	10467
14574	8334	10856
14575	8089	10856
14576	8347	10856
14577	8370	10856
14578	10847	10856
14579	10856	64431
14580	60	8334
14581	60	8089
14582	60	8347
14583	60	8370
14584	60	10847
14585	60	64431
14586	86	8334
14587	8334	55929
14588	8089	8334
14589	8334	10847
14590	8334	64431
14591	8334	8607
14592	86	8089
14593	86	8347
14594	86	8370
14595	86	10847
14596	86	64431
14597	8089	55929
14598	8347	55929
14599	8370	55929
14600	10847	55929
14601	55929	64431
14602	8089	8347
14603	8089	8370
14604	8089	10847
14605	8089	64431
14606	8089	8607
14607	8347	10847
14608	8347	64431
14609	8347	8607
14610	8370	10847
14611	8370	64431
14612	8370	8607
14613	10847	64431
14614	8607	10847
14615	8607	64431
14616	5728	11091
14617	351	23385
14618	351	5663
14619	351	51107
14620	351	55851
14621	5819	79037
14622	2778	5739
14623	2782	5739
14624	5739	54331
14625	6233	653604
14626	85236	653604
14627	7323	653604
14628	165918	653604
14629	6233	8370
14630	6233	8335
14631	6233	85236
